procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  0 1142848 187554176  30308 772835328    0    0     0     0 11727 4631  3  0 97  0  0
 6  0 1142848 187560768  30308 772835328    0    0     0  1025 15006 5779  4  0 96  0  0
 6  0 1142848 187560176  30308 772835328    0    0     0     3 11384 4974  3  0 97  0  0
 6  0 1142848 187560304  30308 772835328    0    0     0    32 10817 4323  3  0 97  0  0
 6  0 1142848 187561168  30308 772835328    0    0     0   477 13422 5588  4  0 96  0  0
 6  0 1142848 187561232  30308 772835328    0    0     0    22 11418 5073  3  0 97  0  0
 6  0 1142848 187561440  30308 772835328    0    0     0   515 16429 4741  4  0 96  0  0
 6  0 1142848 187560768  30308 772835328    0    0     0  3438 19147 5642  4  0 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0 1142848 187561456  30308 772835328    0    0     0    18 10805 4320  3  0 97  0  0
 6  0 1142848 187562224  30308 772835328    0    0     0    12 12796 5128  4  0 96  0  0
 6  0 1142848 187574336  30308 772835328    0    0     0    10 13182 5487  3  0 97  0  0
 6  0 1142848 187576432  30308 772835328    0    0     0     0 10926 4419  3  0 97  0  0
 6  0 1142848 187568928  30308 772835392    0    0     0    53 13904 8622  4  0 96  0  0
 6  0 1142848 187569408  30308 772835392    0    0     0   135 11095 4839  3  0 97  0  0
 6  0 1142848 187569568  30308 772835392    0    0     0     0 40202 7310  7  0 93  0  0
 6  0 1142848 187571552  30308 772835392    0    0     0   255 59453 11974 18  1 81  0  0
 6  0 1142848 187570528  30308 772835392    0    0     0     3 10722 4416  3  0 97  0  0
 6  0 1142848 187570960  30308 772835392    0    0     0     0 13700 5619  4  0 96  0  0
 6  0 1142848 187571248  30308 772835392    0    0     0    16 12161 4817  4  0 96  0  0
 6  0 1142848 187571408  30308 772835392    0    0     0   124 12251 4760  4  0 96  0  0
 6  0 1142848 187570800  30308 772835392    0    0     0     0 12056 5235  3  0 97  0  0
 6  0 1142848 187571296  30308 772835392    0    0     0     2 12748 5697  4  0 96  0  0
 7  0 1142848 187571216  30308 772835456    0    0     0     0 11324 5598  3  0 97  0  0
 6  0 1142848 187570848  30308 772835456    0    0     0     0 37098 19367  7  0 92  0  0
133  0 1142848 187569824  30308 772836544    0    0     0  3246 56313 14678 17  0 82  0  0
 7  0 1142848 187502768  30308 772836544    0    0     0    30 58594 15254 17  0 82  0  0
 7  0 1142848 187504704  30308 772836544    0    0     0    38 92813 11007 24  1 75  0  0
 7  0 1142848 187512768  30308 772836544    0    0     0     0 13798 6329  4  0 96  0  0
 6  0 1142848 187511536  30308 772836608    0    0     0    27 11231 4870  3  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0 1142848 187511680  30308 772836608    0    0     0  2894 11823 6750  3  0 97  0  0
 7  0 1142848 187511712  30308 772836608    0    0     0    18 14067 5497  4  0 96  0  0
 8  0 1142848 187511728  30308 772836608    0    0     0     0 15209 4855  3  0 97  0  0
 7  0 1142848 187511648  30308 772836608    0    0     0    18 21603 5961  4  0 96  0  0
 6  0 1142848 187512608  30308 772836608    0    0     0     0 11643 5244  3  0 97  0  0
 6  0 1142848 187542064  30308 772836608    0    0     0   407 13221 7476  3  0 97  0  0
 6  0 1142848 187541952  30308 772836672    0    0     0   217 14572 5654  4  0 96  0  0
 6  0 1142848 187541888  30308 772836672    0    0     0  3291 11497 5174  3  0 97  0  0
 6  0 1142848 187541440  30308 772836672    0    0     0    72 11730 6115  3  0 97  0  0
 6  0 1142848 187541808  30308 772836672    0    0     0     0 12510 5062  4  0 96  0  0
 6  0 1142848 187540352  30308 772836672    0    0     0     0 11941 4704  3  0 96  0  0
 7  0 1142848 187550352  30308 772836672    0    0     0    10 15774 6382  4  0 96  0  0
 6  0 1142848 187550272  30308 772836672    0    0     0    96 11454 5416  3  0 97  0  0
 6  0 1142848 187229568  30308 772836672    0    0     0   210 13793 6335  3  0 97  0  0
 6  0 1142848 187533984  30308 772837056    0    0     0 347768 19620 6854  3  0 96  0  0
 6  0 1142848 187533984  30308 772836672    0    0     0     0 12349 4966  4  0 96  0  0
 6  0 1142848 187532704  30308 772836672    0    0     0     0 12167 6866  3  0 97  0  0
 6  0 1142848 187532704  30308 772836672    0    0     0  1536 12725 5505  4  0 96  0  0
13  0 1142848 187464240  30308 772836672    0    0     0   459 28019 22952  4  0 96  0  0
10  0 1142848 187499520  30308 772836800    0    0     0   240 50039 37784  4  1 95  0  0
 7  0 1142848 187501440  30308 772836864    0    0     0   114 45084 34886  5  1 95  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  0 1142848 187494560  30308 772836928    0    0     0    77 103810 45253 23  1 75  0  0
10  0 1142848 187498912  30308 772836992    0    0     0    80 95112 45536 21  1 78  0  0
10  0 1142848 187496704  30308 772836992    0    0     0  1955 106910 36854 23  2 76  0  0
 9  0 1142848 187499776  30308 772837120    0    0     0    73 53997 28024  5  1 95  0  0
 7  0 1142848 187498288  30308 772837184    0    0     0   191 37705 24879  4  1 95  0  0
 7  0 1142848 187498304  30308 772837248    0    0     0   108 38547 24423  3  1 96  0  0
 7  0 1142848 187508000  30308 772837312    0    0     0    69 40075 25849  4  1 96  0  0
 6  0 1142848 187514256  30308 772837248    0    0     0   473 25236 11018  4  0 96  0  0
 6  0 1142848 187515552  30308 772837248    0    0     0   505 15140 6455  3  0 97  0  0
 6  0 1142848 187517056  30308 772837248    0    0     0    32 13222 5909  4  0 96  0  0
 6  0 1142848 187518720  30308 772837248    0    0     0     0 11172 4358  3  0 97  0  0
 6  0 1142848 187518240  30308 772837248    0    0     0     0 11317 4750  3  0 97  0  0
 6  0 1142848 187517984  30308 772837248    0    0     0  3484 18185 4840  4  0 96  0  0
 6  0 1142848 187518128  30308 772837248    0    0     0   640 11980 6079  3  0 97  0  0
 6  0 1142848 187518656  30308 772837120    0    0     0   592 13357 7448  3  0 97  0  0
 6  0 1142848 187518144  30308 772837120    0    0     0    15 13226 5298  4  0 96  0  0
 6  0 1142848 187518192  30308 772837120    0    0     0   462 11515 4481  3  0 97  0  0
 7  0 1142848 187517888  30308 772837120    0    0     0    18 13056 4378  3  0 96  0  0
 8  0 1142848 187432160  30308 772837120    0    0     0   121 27014 15341  4  0 96  0  0
 8  0 1142848 187384048  30308 772837120    0    0     0   752 16348 22575  4  0 96  0  0
 8  0 1142848 187403680  30308 772837120    0    0     0     7 13172 4999  4  0 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
136  0 1142848 187390208  30308 772837120    0    0     0     0 22590 11468  4  0 95  0  0
 7  0 1142848 187402240  30308 772837120    0    0     0    73 24927 9880  6  0 94  0  0
10  0 1142848 187402624  30308 772837120    0    0     0   102 57703 15154 18  0 82  0  0
 7  0 1142848 187399680  30308 772837120    0    0     0    18 62080 17452 19  0 80  0  0
 7  0 1142848 186848768  30308 772837120    0    0     0   278 76984 12189 24  1 75  0  0
 7  0 1142848 187373168  30308 772837120    0    0     0     0 14449 5332  4  0 96  0  0
 7  0 1142848 187373392  30308 772837120    0    0     0     0 12056 4830  4  0 96  0  0
 8  0 1142848 187373600  30308 772837184    0    0     0     0 12283 4505  4  0 96  0  0
 7  0 1142848 187388224  30308 772837184    0    0     0  2036 14819 9159  4  0 96  0  0
 7  0 1142848 187372672  30308 772837184    0    0     0     0 19194 4563  4  0 96  0  0
 8  0 1142848 187371872  30308 772837184    0    0     0     2 13160 5043  4  0 96  0  0
 8  0 1142848 187300928  30308 772837184    0    0     0     0 18336 6214  5  0 95  0  0
 9  0 1142848 187301616  30308 772837184    0    0     0  1758 20650 12766  3  0 97  0  0
 9  0 1142848 187368512  30308 772838272    0    0     0   308 12487 4726  3  0 97  0  0
 9  0 1142848 187359120  30308 772838272    0    0     0    12 17696 5069  4  0 96  0  0
68  0 1142848 187359248  30308 772838336    0    0     0     0 17559 6471  5  0 95  0  0
 8  0 1142848 187360336  30308 772838336    0    0     0     0 12010 4375  4  0 96  0  0
 7  0 1142848 187359440  30308 772838336    0    0     0    51 28807 4693  4  0 96  0  0
 8  0 1142848 187359392  30308 772838336    0    0     0  1151 14333 6117  4  0 96  0  0
 7  0 1142848 187359424  30308 772838336    0    0     0   300 12530 4573  4  0 96  0  0
 7  0 1142848 187360512  30308 772838336    0    0     0    63 12079 4462  4  0 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  0 1142848 187429664  30308 772838336    0    0     0     3 15037 5700  4  0 96  0  0
 7  0 1142848 187430240  30308 772838336    0    0     0     0 12186 4597  3  0 96  0  0
134  0 1142848 186856288  30308 773048000    0    0     0 350392 47328 28922  4  1 96  0  0
 7  0 1142848 187357408  30308 772838848    0    0     0    59 16387 6303  4  0 96  0  0
 7  0 1142848 187355520  30308 772838464    0    0     0  4867 12719 4620  4  0 96  0  0
 7  0 1142848 187356000  30308 772838464    0    0     0    88 25747 9927  7  0 92  0  0
 7  0 1142848 187354560  30308 772838400    0    0     0     0 58619 15406 18  0 81  0  0
134  0 1142848 187355792  30308 772838400    0    0     0     0 69718 18351 22  1 78  0  0
 6  0 1142848 187368416  30308 772838400    0    0     0    12 850976 15848 38  2 60  0  0
 6  0 1142848 187362976  30308 772838400    0    0     0     0 14544 8024  3  0 96  0  0
 6  0 1142848 187362688  30308 772838464    0    0     0  1843 13121 4945  4  0 96  0  0
 6  0 1142848 187362688  30308 772838464    0    0     0   442 11600 4536  3  0 97  0  0
 6  0 1142848 187359856  30308 772838464    0    0     0     0 13594 5036  4  0 96  0  0
 6  0 1142848 187360048  30308 772838464    0    0     0     0 16665 6288  4  0 96  0  0
 7  0 1142848 187359056  30308 772838464    0    0     0     0 11249 4469  3  0 97  0  0
 7  0 1142848 187331840  30308 772838528    0    0     0  2016 35511 27336  4  1 95  0  0
 7  0 1142848 187397968  30308 772838528    0    0     0     3 18933 17338  4  0 96  0  0
 6  0 1142848 187401520  30308 772838528    0    0     0     0 18908 19119  3  1 96  0  0
135  0 1142848 187400752  30308 772838528    0    0     0  2120 20484 17884  4  0 95  0  0
 7  0 1142848 187530704  30308 772838528    0    0     0   444 20201 14888  4  0 95  0  0
 6  0 1142848 187531776  30308 772838528    0    0     0   555 18613 19167  3  0 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0 1142848 187532592  30308 772838528    0    0     0     3 14133 5678  4  0 96  0  0
 6  0 1142848 187533008  30308 772838528    0    0     0    97 11966 5224  3  0 97  0  0
 6  0 1142848 187534032  30308 772838528    0    0     0   136 12318 5775  3  0 97  0  0
 7  0 1142848 187545680  30308 772838528    0    0     0     0 13619 5909  4  0 96  0  0
 6  0 1142848 187550848  30308 772838528    0    0     0     0 14956 6978  3  0 97  0  0
 6  0 1142848 187550032  30308 772838528    0    0     0   503 12983 4945  3  0 96  0  0
 6  0 1142848 187550064  30308 772838528    0    0     0   741 14283 5160  4  0 96  0  0
 6  0 1142848 187551488  30308 772838528    0    0     0    78 12683 5723  3  0 96  0  0
 6  0 1142848 187551456  30308 772838528    0    0     0    18 12718 5559  4  0 96  0  0
 6  0 1142848 187551040  30308 772838528    0    0     0     0 10942 4668  3  0 97  0  0
 6  0 1142848 187551792  30308 772838528    0    0     0     0 11453 6195  3  0 97  0  0
 6  0 1142848 187549728  30308 772838592    0    0     0     0 238957 13933 15  0 84  0  0
 6  0 1142848 187550864  30308 772838592    0    0     0   604 221728 17619 18  0 81  0  0
133  0 1142848 187519136  30308 772838592    0    0     0  1723 285078 16632 21  1 78  0  0
 6  0 1142848 187552832  30308 772838592    0    0     0   564 131852 6866 18  1 81  0  0
 6  0 1142848 187551936  30308 772838592    0    0     0     0 12650 5147  4  0 96  0  0
 6  0 1142848 187552112  30308 772838592    0    0     0     0 12332 5566  3  0 96  0  0
 6  0 1142848 187565232  30308 772838592    0    0     0    12 13469 7588  3  0 97  0  0
 8  0 1142848 187566096  30308 772838592    0    0     0     0 12851 5331  4  0 96  0  0
 6  0 1142848 187558272  30308 772838592    0    0     0   170 14071 6439  3  0 96  0  0
 6  0 1142848 187558368  30308 772838592    0    0     0     0 13682 5793  4  0 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0 1142848 187558160  30308 772838592    0    0     0     0 11159 4789  3  0 97  0  0
 6  0 1142848 187558304  30308 772838656    0    0     0   361 11858 5835  3  0 97  0  0
 6  0 1142848 187558400  30308 772838656    0    0     0     0 12060 4953  4  0 96  0  0
 6  0 1142848 187522752  30308 772838656    0    0     0  1986 11198 4894  3  0 97  0  0
 7  0 1142848 187829776  30308 772839616    0    0     0    18 17055 12081  2  0 97  0  0
 7  0 1142848 187490672  30308 772839616    0    0     0     0 12375 4122  2  0 98  0  0
 6  0 1142848 187491152  30308 772839680    0    0     0     0 12963 6204  4  0 96  0  0
 6  0 1142848 187491072  30308 772839680    0    0     0     0 11258 5341  3  0 97  0  0
 6  0 1142848 187491168  30308 772839680    0    0     0  1138 10868 4218  3  0 97  0  0
 6  0 1142848 187491424  30308 772839680    0    0     0    18 12269 4679  4  0 96  0  0
 6  0 1142848 187490976  30308 772839680    0    0     0     0 11727 4754  3  0 96  0  0
 6  0 1142848 186856976  30308 773125440    0    0     0    28 14459 6693  3  0 97  0  0
 7  0 1142848 187490912  30308 772839680    0    0     0 347784 18204 7470  4  0 96  0  0
 7  0 1142848 187490480  30308 772839680    0    0     0     0 17679 4309  4  0 96  0  0
 6  0 1142848 187490960  30308 772839680    0    0     0     0 12202 4633  4  0 96  0  0
 6  0 1142848 187490896  30308 772839680    0    0     0    12 11742 4811  3  0 97  0  0
133  0 1142848 187491264  30308 772839680    0    0     0     0 25703 7886  8  0 92  0  0
133  0 1142848 187491360  30308 772839680    0    0     0    85 63447 16085 18  0 81  0  0
133  0 1142848 187491104  30308 772839680    0    0     0    84 69228 14733 19  0 80  0  0
 6  0 1142848 187493184  30308 772839744    0    0     0   151 155136 10422 23  1 76  0  0
 6  0 1142848 187492800  30308 772839744    0    0     0     0 12616 5010  3  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0 1142848 187491600  30308 772839744    0    0     0   505 13729 5032  4  0 96  0  0
 6  0 1142848 187492752  30308 772839744    0    0     0    37 11274 5079  3  0 97  0  0
 6  0 1142848 187493024  30308 772839744    0    0     0  3239 13873 5831  4  0 96  0  0
 6  0 1142848 187491232  30308 772839744    0    0     0     0 11724 4401  4  0 96  0  0
 6  0 1142848 187492000  30308 772839744    0    0     0     0 11333 3942  3  0 97  0  0
 6  0 1142848 187499488  30308 772839744    0    0     0    10 16205 5757  4  0 96  0  0
 6  0 1142848 187496576  30308 772839744    0    0     0     0 13364 6328  3  0 96  0  0
 6  0 1142848 187495728  30308 772839744    0    0     0   143 14166 5532  3  0 97  0  0
 6  0 1142848 187494336  30308 772839744    0    0     0  3503 21190 5904  4  0 96  0  0
 6  0 1142848 187493632  30308 772839744    0    0     0     0 12399 4543  4  0 96  0  0
 7  0 1142848 187493664  30308 772839744    0    0     0     0 13200 5446  4  0 96  0  0
 6  0 1142848 187491456  30308 772839744    0    0     0     0 11502 5024  3  0 97  0  0
 9  0 1142848 187458320  30308 772839936    0    0     0   226 29865 19350  5  0 95  0  0
 7  0 1142848 187464080  30308 772839936    0    0     0   191 25127 19835  5  1 95  0  0
 7  0 1142848 187461984  30308 772839872    0    0     0  1690 19308 18954  3  0 96  0  0
 6  0 1142848 187462736  30308 772839872    0    0     0     0 20064 18587  4  0 96  0  0
 9  0 1142848 187455120  30308 772839872    0    0     0     0 18026 14413  3  0 96  0  0
 7  0 1142848 187462448  30308 772839872    0    0     0     0 18701 16291  4  0 96  0  0
 6  0 1142848 187461536  30308 772839872    0    0     0     0 15181 9596  4  0 96  0  0
 6  0 1142848 187464288  30308 772839872    0    0     0   301 47440 12575 15  0 85  0  0
 6  0 1142848 187464544  30308 772839872    0    0     0    16 60463 15081 18  0 82  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0 1142848 187464592  30308 772839872    0    0     0     0 53719 14811 17  0 82  0  0
 7  0 1142848 187476864  30308 772839872    0    0     0     0 47305 6342 16  1 84  0  0
 6  0 1142848 187481312  30308 772839872    0    0     0     0 13573 5701  3  0 97  0  0
 6  0 1142848 187480336  30308 772839872    0    0     0   101 14084 6176  4  0 96  0  0
 6  0 1142848 187481488  30308 772839872    0    0     0     0 11484 4340  3  0 97  0  0
 6  0 1142848 187480272  30308 772839872    0    0     0     0 14421 5967  4  0 96  0  0
 8  0 1142848 187480048  30308 772839872    0    0     0   614 11878 4133  3  0 97  0  0
 6  0 1142848 187479040  30308 772839872    0    0     0     0 15231 4044  3  0 97  0  0
 6  0 1142848 187478688  30308 772839872    0    0     0   130 13170 5298  4  0 96  0  0
 6  0 1142848 187478688  30308 772839872    0    0     0   806 12068 4989  3  0 97  0  0
 6  0 1142848 187478784  30308 772839872    0    0     0    71 17334 5021  3  0 97  0  0
 7  0 1142848 187479808  30308 772839872    0    0     0   463 12114 4644  4  0 96  0  0
 7  0 1142848 187477472  30308 772839872    0    0     0     0 11509 4618  3  0 97  0  0
 6  0 1142848 187477424  30308 772839872    0    0     0  1997 12871 5003  4  0 96  0  0
 7  0 1142848 187487424  30308 772839936    0    0     0    25 13062 6505  3  0 97  0  0
 7  0 1142848 187488784  30308 772839936    0    0     0     0 10869 4986  3  0 97  0  0
 7  0 1142848 187486912  30308 772839936    0    0     0    60 13212 5134  4  0 96  0  0
 6  0 1142848 187486720  30308 772839936    0    0     0     0 19786 5484  3  0 96  0  0
 6  0 1142848 187486624  30308 772839936    0    0     0     0 12231 4420  4  0 96  0  0
 6  0 1142848 187486496  30308 772839936    0    0     0  1784 11725 4541  3  0 97  0  0
 6  0 1142848 186830880  30308 773146880    0    0     0     0 11770 4317  3  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0 1142848 187486368  30308 772839936    0    0     0 347800 17292 7844  4  0 96  0  0
 8  0 1142848 187486304  30308 772839936    0    0     0     0 11054 4180  3  0 97  0  0
 6  0 1142848 187486224  30308 772839936    0    0     0     0 12244 4473  4  0 96  0  0
 7  0 1142848 187486272  30308 772839936    0    0     0    23 22274 7377  7  0 93  0  0
18  0 1142848 187486256  30308 772839936    0    0     0     3 71010 15977 19  0 80  0  0
133  0 1142848 187486320  30308 772839936    0    0     0    48 74488 17350 21  0 79  0  0
 6  0 1142848 187488640  30308 772840000    0    0     0     0 57920 7784 19  1 80  0  0
 6  0 1142848 187486880  30308 772840000    0    0     0     7 11096 4066  3  0 97  0  0
 6  0 1142848 187486864  30308 772840000    0    0     0     3 12290 4774  3  0 97  0  0
 7  0 1142848 187485872  30308 772840000    0    0     0     0 12527 4600  4  0 96  0  0
 6  0 1142848 187485792  30308 772840000    0    0     0    16 11244 4933  3  0 97  0  0
 7  0 1142848 187485728  30308 772840000    0    0     0     0 12441 4633  4  0 96  0  0
 6  0 1142848 187485760  30308 772840000    0    0     0     0 11352 5100  3  0 97  0  0
 6  0 1142848 187484800  30308 772840000    0    0     0   370 11409 4900  3  0 97  0  0
 6  0 1142848 187485056  30308 772840000    0    0     0    49 13656 7002  4  0 96  0  0
 6  0 1142848 187484432  30308 772840000    0    0     0     3 11578 5636  3  0 97  0  0
 6  0 1142848 187484832  30308 772840064    0    0     0     0 11897 6798  3  0 97  0  0
 6  0 1142848 187484064  30308 772840064    0    0     0     0 13664 5783  4  0 96  0  0
 6  0 1142848 187483504  30308 772840064    0    0     0  1729 11717 5047  3  0 97  0  0
 6  0 1142848 187483808  30308 772840064    0    0     0   154 13294 5687  4  0 96  0  0
 6  0 1142848 187483680  30308 772840064    0    0     0  3113 12713 6302  3  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  0 1142848 187483712  30308 772840064    0    0     0     0 11605 4665  3  0 97  0  0
 6  0 1142848 187483200  30308 772840064    0    0     0     7 12615 5038  4  0 96  0  0
 6  0 1142848 187493152  30308 772840064    0    0     0     3 11679 5058  3  0 97  0  0
 6  0 1142848 187493152  30308 772840064    0    0     0  1992 12641 5628  4  0 96  0  0
 6  0 1142848 187487488  30308 772840064    0    0     0   120 11358 5613  3  0 97  0  0
 6  0 1142848 187484640  30308 772840064    0    0     0     0 18391 6406  3  0 97  0  0
 6  0 1142848 187485712  30308 772840064    0    0     0     0 12503 5011  4  0 96  0  0
 6  0 1142848 187485824  30308 772840064    0    0     0     0 12204 5573  3  0 97  0  0
 7  0 1142848 187485824  30308 772840064    0    0     0  1534 37837 9575 10  0 90  0  0
 7  0 1142848 187454880  30308 772840128    0    0     0   301 102194 45121 24  1 75  0  0
 9  0 1142848 187455328  30308 772840128    0    0     0     0 62339 27735 19  1 81  0  0
 8  0 1142848 187455072  30308 772840128    0    0     0     0 66853 19439 21  1 78  0  0
135  0 1142848 187453728  30308 772840192    0    0     0  1836 18949 19828  3  0 96  0  0
 8  0 1142848 187454976  30308 772840192    0    0     0   146 25353 15257  4  0 96  0  0
 6  0 1142848 187456960  30308 772840192    0    0     0    18 19557 17934  3  0 96  0  0
 7  0 1142848 187457072  30308 772840192    0    0     0     0 12620 5465  4  0 96  0  0
 6  0 1142848 187456640  30308 772840192    0    0     0    98 12091 6669  3  0 97  0  0
 8  0 1142848 187456416  30308 772840192    0    0     0     3 11692 4973  3  0 97  0  0
 6  0 1142848 187469104  30308 772840192    0    0     0   142 13755 5912  4  0 96  0  0
 6  0 1142848 187473392  30308 772840192    0    0     0    18 13852 7764  3  0 97  0  0
 7  0 1142848 187472992  30308 772840192    0    0     0     0 13754 4495  4  0 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0 1142848 187472992  30308 772840192    0    0     0   623 11583 4360  3  0 97  0  0
 7  0 1142848 187473968  30308 772840192    0    0     0     0 11239 4347  3  0 97  0  0
 6  0 1142848 187473024  30308 772840192    0    0     0     0 12544 5071  4  0 96  0  0
 7  0 1142848 187473136  30308 772840192    0    0     0   116 13474 5188  3  0 97  0  0
 6  0 1142848 187473056  30308 772840192    0    0     0     0 12617 4881  4  0 96  0  0
 8  0 1142848 187473760  30308 772840192    0    0     0     0 12171 4790  3  0 97  0  0
 6  0 1142848 187473136  30308 772840192    0    0     0   486 11723 5002  3  0 97  0  0
 6  0 1142848 187472672  30308 772840192    0    0     0    64 12737 6255  4  0 96  0  0
 7  0 1142848 187020576  30308 772943552    0    0     0  2472 11264 4363  3  0 97  0  0
 6  0 1142848 187473104  30308 772840256    0    0     0 347786 18050 6062  3  0 96  0  0
 7  0 1142848 187472016  30308 772840256    0    0     0     7 11483 4614  3  0 97  0  0
 7  0 1142848 187485200  30308 772840256    0    0     0     5 12303 4357  4  0 96  0  0
 6  0 1142848 187486144  30308 772840256    0    0     0     7 44904 11036 13  0 87  0  0
 6  0 1142848 187487200  30308 772840256    0    0     0    59 96152 16891 21  0 79  0  0
10  0 1142848 187481952  30308 772840256    0    0     0    16 50587 15320 16  0 84  0  0
 6  0 1142848 187481136  30308 772840256    0    0     0     0 74498 9458 25  1 74  0  0
 6  0 1142848 187481888  30308 772840256    0    0     0     0 11698 4357  3  0 97  0  0
 7  0 1142848 187508992  30308 772840256    0    0     0     0 13181 6750  4  0 96  0  0
 6  0 1142848 187507744  30308 772840256    0    0     0   270 11141 4747  3  0 97  0  0
 6  0 1142848 187505312  30308 772840256    0    0     0    16 12769 5367  4  0 96  0  0
 6  0 1142848 187504160  30308 772840256    0    0     0     0 10852 4006  3  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0 1142848 187504672  30308 772840256    0    0     0     0 10823 4084  3  0 97  0  0
 6  0 1142848 187505072  30308 772840256    0    0     0     0 12384 4838  4  0 96  0  0
 7  0 1142848 187503104  30308 772840256    0    0     0     0 10810 4097  3  0 97  0  0
 6  0 1142848 187520512  30308 772840256    0    0     0  1610 16217 7132  4  0 96  0  0
 6  0 1142848 187505920  30308 772840320    0    0     0     9 11048 4173  3  0 97  0  0
 6  0 1142848 187504256  30308 772840320    0    0     0     3 11640 4930  3  0 97  0  0
 7  0 1142848 187503456  30308 772840320    0    0     0    12 12051 4532  4  0 96  0  0
 6  0 1142848 187504256  30308 772840320    0    0     0     0 10934 4155  3  0 97  0  0
 6  0 1142848 187505088  30308 772840320    0    0     0   116 24567 5777  4  0 96  0  0
 7  0 1142848 187503824  30308 772840320    0    0     0    39 11402 4594  3  0 97  0  0
 6  0 1142848 187503872  30308 772840320    0    0     0     3 11321 4289  3  0 97  0  0
 6  0 1142848 187504256  30308 772840320    0    0     0    30 12403 4818  4  0 96  0  0
 7  0 1142848 187504752  30308 772840320    0    0     0     3 14148 4592  4  0 96  0  0
 6  0 1142848 187504352  30308 772840320    0    0     0     0 13582 5779  3  0 97  0  0
 6  0 1142848 187503840  30308 772840384    0    0     0  2012 15445 6746  4  0 96  0  0
 6  0 1142848 187503280  30308 772840384    0    0     0   909 12577 5733  3  0 97  0  0
 6  0 1142848 187504096  30308 772840448    0    0     0    15 56442 15630 18  0 81  0  0
133  0 1142848 187503664  30308 772840448    0    0     0  3084 70962 17315 23  0 76  0  0
 8  0 1142848 187506896  30308 772840448    0    0     0    18 48969 9244 16  1 83  0  0
 7  0 1142848 187505360  30308 772840448    0    0     0   125 16736 6262  3  0 97  0  0
 8  0 1142848 187515088  30308 772840448    0    0     0    21 17154 4731  4  0 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0 1142848 187514864  30308 772840448    0    0     0   151 11171 4685  3  0 97  0  0
 6  0 1142848 187516256  30308 772840448    0    0     0     3 18352 4302  3  0 97  0  0
 6  0 1142848 187513536  30308 772840448    0    0     0     0 31713 5806  4  0 96  0  0
 6  0 1142848 187511536  30308 772840448    0    0     0     0 13167 5377  3  0 97  0  0
 6  0 1142848 187512144  30308 772840448    0    0     0   152 13556 5410  4  0 96  0  0
 9  0 1142848 187481536  30308 772840512    0    0     0   167 34421 17959  4  0 96  0  0
 7  0 1142848 187487872  30308 772840576    0    0     0  1753 30523 18977  3  0 96  0  0
 8  0 1142848 187487152  30308 772840576    0    0     0    85 20083 19230  4  0 96  0  0
 6  0 1142848 187484352  30308 772840576    0    0     0     0 18809 18915  3  0 96  0  0
135  0 1142848 187475872  30308 772840576    0    0     0  1566 22458 14013  3  0 96  0  0
 7  0 1142848 187484672  30308 772840576    0    0     0    18 23872 17223  4  0 96  0  0
 6  0 1142848 187485280  30308 772840576    0    0     0     0 13843 8219  3  0 97  0  0
