procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0  65924 152877184  35632 797984640    0    0     0  1903 96671 13832 30  1 69  0  0
 4  0  65924 153601552  35632 797984640    0    0     0     3 8513 5548  2  0 98  0  0
 4  0  65924 153600192  35632 797984640    0    0     0     0 6728 3186  2  0 98  0  0
 4  0  65924 153599744  35632 797984640    0    0     0     0 5747 2530  2  0 98  0  0
 4  0  65924 153599776  35632 797984640    0    0     0     0 5995 2664  2  0 98  0  0
 4  0  65924 153599744  35632 797984640    0    0     0    70 6404 3924  2  0 98  0  0
 4  0  65924 153599664  35632 797984704    0    0     0   642 5623 2601  2  0 98  0  0
 4  0  65924 153598704  35632 797984704    0    0     0     0 6381 3103  2  0 98  0  0
 4  0  65924 153599296  35632 797984704    0    0     0     0 7220 4781  2  0 98  0  0
 5  0  65924 153599216  35632 797984704    0    0     0     0 6647 3407  2  0 98  0  0
 4  0  65924 153599056  35632 797984704    0    0     0   539 6270 3403  2  0 98  0  0
 4  0  65924 153599088  35632 797984704    0    0     0    35 5738 2489  2  0 98  0  0
 4  0  65924 153599104  35632 797984704    0    0     0   609 6179 4244  2  0 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0  65924 153598960  35632 797984704    0    0     0    18 5959 2606  2  0 98  0  0
 4  0  65924 153595536  35632 797988416    0    0     0     0 6783 2954  2  0 98  0  0
 4  0  65924 153607072  35632 797988416    0    0     0    10 5947 3069  2  0 98  0  0
 4  0  65924 153607040  35632 797988416    0    0     0  3938 5584 2252  2  0 98  0  0
131  0  65924 153607232  35632 797988416    0    0     0     0 48297 12382 16  0 84  0  0
131  0  65924 153607312  35632 797988416    0    0     0     0 63166 15978 21  0 79  0  0
 4  0  65924 153606672  35632 797988416    0    0     0     0 63065 7621 19  1 80  0  0
 4  0  65924 153603648  35632 797988480    0    0     0     0 5565 2219  2  0 98  0  0
 4  0  65924 153603424  35632 797988480    0    0     0    16 6257 2817  2  0 98  0  0
 6  0  65924 153601216  35632 797988480    0    0     0   159 5866 2580  2  0 98  0  0
 4  0  65924 153599648  35632 797988480    0    0     0    45 6960 3354  2  0 98  0  0
 4  0  65924 153598000  35632 797988480    0    0     0     0 6112 3048  2  0 98  0  0
 4  0  65924 153598208  35632 797988480    0    0     0   168 5833 2583  2  0 98  0  0
 4  0  65924 153598208  35632 797988480    0    0     0     0 5270 1924  2  0 98  0  0
 4  0  65924 153599296  35632 797988480    0    0     0   122 5468 2083  2  0 98  0  0
 4  0  65924 153597824  35632 797988480    0    0     0    18 6270 3981  2  0 98  0  0
 4  0  65924 152999168  35632 798238464    0    0     0     0 8514 2934  1  0 98  0  0
 4  0  65924 153598464  35632 797988672    0    0     0 347814 10165 5375  2  0 98  0  0
 4  0  65924 153599072  35632 797988544    0    0     0     0 5754 2056  2  0 98  0  0
 5  0  65924 153600288  35632 797988544    0    0     0     0 6494 2727  2  0 98  0  0
 4  0  65924 153600160  35632 797988544    0    0     0    50 6081 2714  2  0 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0  65924 153599792  35632 797988544    0    0     0     3 6685 3191  2  0 98  0  0
131  0  65924 153600352  35632 797988608    0    0     0   142 14918 4617  5  0 95  0  0
131  0  65924 153600352  35632 797988608    0    0     0     0 71378 16915 24  0 76  0  0
 4  0  65924 153600368  35632 797988608    0    0     0     0 91775 12449 26  1 72  0  0
 4  0  65924 153600288  35632 797988608    0    0     0     0 8032 3615  2  0 98  0  0
 4  0  65924 153600576  35632 797988608    0    0     0    17 6600 3248  2  0 98  0  0
 4  0  65924 153601168  35632 797988608    0    0     0     3 5740 2322  2  0 98  0  0
 4  0  65924 153600208  35632 797988608    0    0     0   473 6129 2693  2  0 98  0  0
 5  0  65924 153601008  35632 797988608    0    0     0    20 6427 2770  2  0 98  0  0
 4  0  65924 153601280  35632 797988608    0    0     0  3256 6329 2462  2  0 98  0  0
 4  0  65924 153600416  35632 797988608    0    0     0     0 6387 3105  2  0 98  0  0
 4  0  65924 153602816  35632 797988608    0    0     0   144 6267 4209  2  0 98  0  0
 4  0  65924 153598720  35632 797988608    0    0     0   206 6291 3493  2  0 98  0  0
 5  0  65924 153598688  35632 797988608    0    0     0     3 5469 2111  2  0 98  0  0
 6  0  65924 153597888  35632 797988608    0    0     0  5374 5861 2946  2  0 98  0  0
 4  0  65924 153596960  35632 797988608    0    0     0    18 6722 2873  2  0 98  0  0
 7  0  65924 153569952  35632 797988736    0    0     0   270 17749 14273  2  0 98  0  0
 7  0  65924 153576992  35632 797988672    0    0     0   132 15878 17295  2  0 98  0  0
 7  0  65924 153575904  35632 797988672    0    0     0     5 11880 16157  2  0 98  0  0
 5  0  65924 153575568  35632 797988672    0    0     0   106 28542 21141  7  0 93  0  0
134  0  65924 153576480  35632 797988672    0    0     0    18 77452 30903 23  1 76  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0  65924 153576544  35632 797988672    0    0     0  1399 92936 25068 27  1 71  0  0
 4  0  65924 153577952  35632 797988672    0    0     0     3 5449 2046  2  0 98  0  0
 4  0  65924 153578048  35632 797988672    0    0     0     0 6103 2857  2  0 98  0  0
 4  0  65924 153576640  35632 797988672    0    0     0    86 6169 3382  2  0 98  0  0
 4  0  65924 153576896  35632 797988672    0    0     0   188 6152 2354  2  0 98  0  0
 4  0  65924 153589584  35632 797988672    0    0     0    12 6476 3069  2  0 98  0  0
 4  0  65924 153593616  35632 797988672    0    0     0   580 8507 4523  2  0 98  0  0
 5  0  65924 153594640  35632 797988672    0    0     0   150 7243 4603  2  0 98  0  0
 4  0  65924 153593088  35632 797988672    0    0     0     0 6627 3650  2  0 98  0  0
 4  0  65924 153594048  35632 797988672    0    0     0     0 5775 2311  2  0 98  0  0
 4  0  65924 153594112  35632 797988672    0    0     0  1532 5695 2598  2  0 98  0  0
 4  0  65924 153594144  35632 797988672    0    0     0     0 5350 2127  2  0 98  0  0
 4  0  65924 153594000  35632 797988672    0    0     0     0 5665 2945  2  0 98  0  0
 4  0  65924 153593248  35632 797988672    0    0     0    18 6869 2989  2  0 98  0  0
 5  0  65924 153594224  35632 797988672    0    0     0     0 6812 3116  2  0 98  0  0
 5  0  65924 153593968  35632 797988672    0    0     0    64 6173 2673  2  0 98  0  0
131  0  65924 153594720  35632 797988672    0    0     0  4401 30074 7901 10  0 90  0  0
 5  0  65924 153594688  35632 797988672    0    0     0    64 66731 15146 22  0 77  0  0
 5  0  65924 153595152  35632 797988672    0    0     0   360 74267 10891 24  1 75  0  0
 4  0  65924 153594304  35632 797988672    0    0     0     0 6279 3934  2  0 98  0  0
 4  0  65924 153606928  35632 797988736    0    0     0    12 5499 2050  2  0 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0  65924 153607520  35632 797988736    0    0     0   224 5706 2416  2  0 98  0  0
 5  0  65924 153079136  35632 798164480    0    0     0 347762 10774 3220  1  0 98  0  0
 4  0  65924 153602112  35632 797988736    0    0     0    22 6478 3175  2  0 98  0  0
 5  0  65924 153601920  35632 797988736    0    0     0   124 6431 3970  2  0 98  0  0
 5  0  65924 153602448  35632 797988736    0    0     0     0 6403 3408  2  0 98  0  0
 4  0  65924 153602528  35632 797988736    0    0     0     0 6387 3112  2  0 98  0  0
 5  0  65924 153602448  35632 797988800    0    0     0     0 5871 3239  2  0 98  0  0
 4  0  65924 153602496  35632 797988800    0    0     0    32 5640 2470  2  0 98  0  0
 4  0  65924 153602528  35632 797988800    0    0     0     0 5769 2533  2  0 98  0  0
 5  0  65924 153602528  35632 797988800    0    0     0   154 5886 2953  2  0 98  0  0
 4  0  65924 153602608  35632 797988800    0    0     0     0 5961 2599  2  0 98  0  0
 4  0  65924 153602576  35632 797988800    0    0     0     0 5785 3225  2  0 98  0  0
 4  0  65924 153602592  35632 797988800    0    0     0    32 5585 2439  2  0 98  0  0
 4  0  65924 153603456  35632 797988800    0    0     0     0 37541 13120 11  0 89  0  0
 4  0  65924 153602608  35632 797988800    0    0     0    14 57007 14144 18  0 81  0  0
 4  0  65924 153602560  35632 797988800    0    0     0   156 83911 11459 27  1 72  0  0
 4  0  65924 153602752  35632 797988800    0    0     0   224 7032 3981  2  0 98  0  0
 4  0  65924 153602624  35632 797988800    0    0     0    45 5991 2854  2  0 98  0  0
 4  0  65924 153602800  35632 797988800    0    0     0     3 5996 2631  2  0 98  0  0
 5  0  65924 153602800  35632 797988800    0    0     0     0 5454 2402  2  0 98  0  0
 4  0  65924 153601232  35632 797988800    0    0     0     0 6896 5387  2  0 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0  65924 153601152  35632 797988864    0    0     0  5250 7141 5157  2  0 98  0  0
 4  0  65924 153601024  35632 797988864    0    0     0    18 5993 2657  2  0 98  0  0
 4  0  65924 153601008  35632 797988864    0    0     0     2 8421 3786  2  0 98  0  0
 6  0  65924 153601584  35632 797988864    0    0     0     0 5898 2684  2  0 98  0  0
 4  0  65924 153601568  35632 797988864    0    0     0   504 6660 4171  2  0 98  0  0
 4  0  65924 153601616  35632 797988864    0    0     0    15 5709 2465  2  0 98  0  0
 4  0  65924 153601328  35632 797988864    0    0     0  3375 6458 3081  2  0 98  0  0
 6  0  65924 153601328  35632 797988864    0    0     0     3 6270 2688  2  0 98  0  0
 7  0  65924 153609104  35632 797988864    0    0     0    12 6118 3161  2  0 98  0  0
 5  0  65924 153604784  35632 797988864    0    0     0     0 5811 3519  2  0 98  0  0
 5  0  65924 153604656  35632 797988864    0    0     0     0 5535 2468  2  0 98  0  0
 4  0  65924 153604176  35632 797988864    0    0     0     0 5689 2432  2  0 98  0  0
 5  0  65924 153604704  35632 797988864    0    0     0    84 6598 2947  2  0 98  0  0
 6  0  65924 153603408  35632 797988864    0    0     0   146 6036 3064  2  0 98  0  0
133  0  65924 153581120  35632 797988864    0    0     0   317 73358 36123 17  1 82  0  0
 6  0  65924 153579904  35632 797988864    0    0     0     3 71845 26826 21  1 78  0  0
 5  0  65924 153577728  35632 797988928    0    0     0     0 69738 21326 19  1 80  0  0
 6  0  65924 153575696  35632 797988928    0    0     0    64 12937 16505  2  0 98  0  0
 5  0  65924 153574144  35632 797988928    0    0     0   184 13073 18590  2  0 98  0  0
 4  0  65924 153576416  35632 797988928    0    0     0  1450 6214 2396  2  0 98  0  0
 4  0  65924 153575264  35632 797988928    0    0     0    73 6452 2802  2  0 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0  65924 153576208  35632 797988928    0    0     0     3 6307 3952  2  0 98  0  0
 5  0  65924 153574160  35632 797988928    0    0     0     0 6425 2482  2  0 98  0  0
 4  0  65924 153587232  35632 797988928    0    0     0   144 7211 4125  2  0 98  0  0
 4  0  65924 153591136  35632 797988928    0    0     0    18 7858 4420  2  0 98  0  0
 4  0  65924 153592400  35632 797988928    0    0     0   630 7072 3017  2  0 98  0  0
 4  0  65924 153591392  35632 797988928    0    0     0     0 5791 2163  2  0 98  0  0
 5  0  65924 153592512  35632 797988928    0    0     0     0 5908 2343  2  0 98  0  0
 4  0  65924 153591264  35632 797988928    0    0     0 347782 13710 4907  1  0 98  0  0
 4  0  65924 153591760  35632 797988928    0    0     0    18 6131 2424  2  0 98  0  0
 4  0  65924 153590656  35632 797988928    0    0     0     2 5735 2146  2  0 98  0  0
 4  0  65924 153567936  35632 797988928    0    0     0     0 5514 2111  2  0 98  0  0
 4  0  65924 153565024  35632 797988928    0    0     0     0 8567 4264  2  0 98  0  0
 4  0  65924 153588192  35632 797988928    0    0     0     0 51695 15265 16  0 83  0  0
134  0  65924 153587728  35632 797988928    0    0     0   517 61549 13049 20  0 79  0  0
 5  0  65924 153585792  35632 797988928    0    0     0    19 57181 5982 18  1 81  0  0
 5  0  65924 153584608  35632 797988928    0    0     0   324 6172 2767  2  0 98  0  0
 4  0  65924 153585552  35632 797988928    0    0     0     0 5962 2390  2  0 98  0  0
 4  0  65924 153592576  35632 797988928    0    0     0    12 5909 3074  2  0 98  0  0
 5  0  65924 153592704  35632 797988928    0    0     0   198 5514 2239  2  0 98  0  0
 4  0  65924 153592736  35632 797988928    0    0     0     0 5855 2606  2  0 98  0  0
 4  0  65924 153592208  35632 797988928    0    0     0     0 5721 2310  2  0 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0  65924 153592288  35632 797988928    0    0     0    16 6110 3185  2  0 98  0  0
 4  0  65924 153592752  35632 797988928    0    0     0     0 5881 3872  2  0 98  0  0
 4  0  65924 153592768  35632 797988928    0    0     0     0 6341 2783  2  0 98  0  0
 4  0  65924 153592656  35632 797988992    0    0     0     2 5469 2164  2  0 98  0  0
 4  0  65924 153592736  35632 797988992    0    0     0     0 5625 2284  2  0 98  0  0
 4  0  65924 153592768  35632 797988992    0    0     0    16 6277 3081  2  0 98  0  0
 4  0  65924 153592768  35632 797988992    0    0     0     0 5720 2552  2  0 98  0  0
 4  0  65924 153592384  35632 797988992    0    0     0  3624 5839 3873  2  0 98  0  0
 4  0  65924 153592384  35632 797988992    0    0     0    18 5383 2084  2  0 98  0  0
 4  0  65924 153592400  35632 797988992    0    0     0     0 5749 2391  2  0 98  0  0
 5  0  65924 153592480  35632 797988992    0    0     0    11 41431 11556 13  0 87  0  0
131  0  65924 153593568  35632 797988992    0    0     0     3 50400 13270 16  0 83  0  0
 5  0  65924 153593952  35632 797988992    0    0     0    16 81715 11687 27  1 72  0  0
 4  0  65924 153593568  35632 797988992    0    0     0   187 6919 3085  2  0 98  0  0
 4  0  65924 153591808  35632 797988992    0    0     0    12 6892 4066  2  0 98  0  0
 5  0  65924 153591840  35632 797988992    0    0     0     3 5908 2358  2  0 98  0  0
 4  0  65924 153592224  35632 797989056    0    0     0   126 5439 2184  2  0 98  0  0
 4  0  65924 153591920  35632 797989056    0    0     0     0 5337 2052  2  0 98  0  0
 5  0  65924 153591984  35632 797989056    0    0     0  2008 6025 2834  2  0 98  0  0
 4  0  65924 153591600  35632 797989056    0    0     0     0 6052 3068  2  0 98  0  0
 4  0  65924 153591680  35632 797989056    0    0     0     0 5877 2291  2  0 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0  65924 153591552  35632 797989056    0    0     0     2 7594 3510  2  0 98  0  0
 4  0  65924 153590608  35632 797989056    0    0     0   524 6936 2939  2  0 98  0  0
 4  0  65924 153590144  35632 797989056    0    0     0  1619 6705 4465  2  0 98  0  0
 5  0  65924 153589792  35632 797989056    0    0     0  3103 6774 3403  2  0 98  0  0
 3  0  65924 153588768  35632 797989120    0    0     0    25 6330 3964  2  0 98  0  0
 4  0  65924 153598912  35632 797989120    0    0     0     3 5840 2552  2  0 98  0  0
131  0  65924 153599888  35632 797989120    0    0     0   134 16318 4740  5  0 95  0  0
 5  0  65924 153599936  35632 797989120    0    0     0   114 69583 17284 23  0 76  0  0
131  0  65924 152928864  35632 797989120    0    0     0    18 70092 12070 23  1 76  0  0
 4  0  65924 153595920  35632 797989120    0    0     0     0 18361 3186  6  0 94  0  0
 5  0  65924 153597024  35632 797989120    0    0     0     0 5172 1970  2  0 98  0  0
 5  0  65924 153568896  35632 797989056    0    0     0   292 32189 28721  2  1 97  0  0
 5  0  65924 153568064  35632 797989056    0    0     0     0 11687 15137  2  0 98  0  0
 5  0  65924 153567328  35632 797989120    0    0     0 347798 26292 19704  1  1 98  0  0
 7  0  65924 153554992  35632 797989120    0    0     0    18 12582 16217  2  0 98  0  0
 4  0  65924 153555920  35632 797989120    0    0     0  1622 11811 15100  2  0 98  0  0
 5  0  65924 153555504  35632 797989120    0    0     0     0 5732 2098  2  0 98  0  0
 4  0  65924 153556064  35632 797989120    0    0     0    82 6268 3223  2  0 98  0  0
 4  0  65924 153555520  35632 797989120    0    0     0     3 6379 3539  2  0 98  0  0
 4  0  65924 153565920  35632 797989120    0    0     0    89 7598 5134  2  0 98  0  0
 4  0  65924 153565648  35632 797989632    0    0     0   145 6459 3116  2  0 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0  65924 153571616  35632 797989056    0    0     0     0 8297 4916  2  0 98  0  0
 4  0  65924 153570656  35632 797989056    0    0     0     0 7160 3591  2  0 98  0  0
 4  0  65924 153570656  35632 797989056    0    0     0     0 5983 3279  2  0 98  0  0
 5  0  65924 153570800  35632 797989120    0    0     0    16 6476 4427  2  0 98  0  0
 4  0  65924 153571744  35632 797989120    0    0     0     0 22446 6480  7  0 93  0  0
132  0  65924 153570880  35632 797989120    0    0     0   624 78346 19995 23  0 77  0  0
 5  0  65924 153574432  35632 797989120    0    0     0     0 229926 12333 29  1 69  0  0
 4  0  65924 153571472  35632 797989120    0    0     0  3950 5956 2670  2  0 98  0  0
 4  0  65924 153572112  35632 797989120    0    0     0    18 6362 3169  2  0 98  0  0
 5  0  65924 153570688  35632 797989120    0    0     0    61 7692 3756  2  0 98  0  0
 5  0  65924 153571200  35632 797989120    0    0     0   542 6975 2943  2  0 98  0  0
 4  0  65924 153571696  35632 797989184    0    0     0    14 6102 3423  2  0 98  0  0
 4  0  65924 153571776  35632 797989184    0    0     0   321 6131 3019  2  0 98  0  0
 4  0  65924 153571744  35632 797989184    0    0     0   117 6571 3134  2  0 98  0  0
 4  0  65924 153580144  35632 797989184    0    0     0     3 5545 2442  2  0 98  0  0
 4  0  65924 153580672  35632 797989184    0    0     0    60 5760 2745  2  0 98  0  0
 4  0  65924 153576144  35632 797989184    0    0     0     0 6584 5257  2  0 98  0  0
 4  0  65924 153574848  35632 797989184    0    0     0     0 5690 2483  2  0 98  0  0
 5  0  65924 153573824  35632 797989184    0    0     0  1520 8059 4241  2  0 98  0  0
 4  0  65924 153574784  35632 797989248    0    0     0    42 6336 3528  2  0 98  0  0
 4  0  65924 153575904  35632 797989248    0    0     0     0 6711 4021  2  0 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0  65924 153575456  35632 797989248    0    0     0     0 5886 2686  2  0 98  0  0
 4  0  65924 153574864  35632 797989248    0    0     0     0 5629 2492  2  0 98  0  0
131  0  65924 153574704  35632 797989248    0    0     0     0 138208 13415 15  0 85  0  0
 4  0  65924 153575552  35632 797989248    0    0     0   402 143799 17689 21  0 78  0  0
 5  0  65924 153629712  35632 797989248    0    0     0     0 339312 11395 27  1 71  0  0
 5  0  65924 153599168  35632 797989248    0    0     0     0 5239 2015  2  0 98  0  0
 4  0  65924 153595808  35632 797989248    0    0     0     0 6617 3086  2  0 98  0  0
 4  0  65924 153596192  35632 797989248    0    0     0     9 6094 2809  2  0 98  0  0
 4  0  65924 153595248  35632 797989248    0    0     0  3875 5447 2175  2  0 98  0  0
 5  0  65924 153594704  35632 797989312    0    0     0    18 5961 2935  2  0 98  0  0
 4  0  65924 153590848  35632 797989312    0    0     0     0 6894 3128  2  0 98  0  0
 4  0  65924 153590320  35632 797989312    0    0     0   181 6231 4252  2  0 98  0  0
 4  0  65924 153590368  35632 797989312    0    0     0     0 5614 2265  2  0 98  0  0
 6  0  65924 153590912  35632 797989312    0    0     0     0 5392 2311  2  0 98  0  0
 4  0  65924 153590656  35632 797989312    0    0     0   132 5950 3207  2  0 98  0  0
 4  0  65924 153590944  35632 797989312    0    0     0     0 5631 2601  2  0 98  0  0
 4  0  65924 153590688  35632 797989312    0    0     0     2 5540 2297  2  0 98  0  0
 4  0  65924 153588912  35632 797989312    0    0     0     0 5757 2428  2  0 98  0  0
 4  0  65924 153108208  35632 798121344    0    0     0     0 5536 2302  2  0 98  0  0
131  0  65924 153568448  35632 797989312    0    0     0 348063 62865 15181 17  1 82  0  0
 5  0  65924 153568768  35632 797989312    0    0     0   473 73237 16803 24  0 75  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0  65924 153568672  35632 797989312    0    0     0    19 44503 4213 15  1 84  0  0
 4  0  65924 153568640  35632 797989312    0    0     0  3069 6675 2767  2  0 98  0  0
 5  0  65924 153578288  35632 797989312    0    0     0     3 5872 2499  2  0 98  0  0
 4  0  65924 153578320  35632 797989312    0    0     0     0 5417 2048  2  0 98  0  0
 4  0  65924 153571008  35632 797989312    0    0     0     0 5949 2483  2  0 98  0  0
 4  0  65924 153570832  35632 797989376    0    0     0   136 6559 4210  2  0 98  0  0
 4  0  65924 153571728  35632 797989376    0    0     0    16 6361 2675  2  0 98  0  0
10  0  65924 153543632  35632 797989376    0    0     0    37 11627 10925  2  0 98  0  0
 5  0  65924 153549184  35632 797989376    0    0     0   242 22004 20083  2  1 98  0  0
 6  0  65924 153551200  35632 797989440    0    0     0     0 12542 16694  2  0 98  0  0
 5  0  65924 153549520  35632 797989440    0    0     0     0 12405 15415  2  0 98  0  0
 6  0  65924 153549776  35632 797989440    0    0     0  1547 13281 16546  2  0 98  0  0
 4  0  65924 153550128  35632 797989952    0    0     0     3 11783 14283  2  0 98  0  0
 4  0  65924 153550592  35632 797989440    0    0     0     0 5886 2358  2  0 98  0  0
 5  0  65924 153550784  35632 797989440    0    0     0    84 6194 2740  2  0 98  0  0
132  0  65924 153551296  35632 797989440    0    0     0     3 44849 9854 15  0 85  0  0
131  0  65924 153249904  35632 797989440    0    0     0    99 74725 15585 24  1 75  0  0
 5  0  65924 153562656  35632 797989440    0    0     0     3 21443 2640  7  0 93  0  0
 4  0  65924 153568032  35632 797989440    0    0     0     0 8264 4233  2  0 98  0  0
 4  0  65924 153567808  35632 797989440    0    0     0  3464 7345 2938  2  0 98  0  0
 5  0  65924 153567264  35632 797989440    0    0     0     0 5704 2368  2  0 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0  65924 153567264  35632 797989440    0    0     0     0 5867 2386  2  0 98  0  0
 4  0  65924 153567792  35632 797989440    0    0     0   632 5797 2499  2  0 98  0  0
 4  0  65924 153568208  35632 797989440    0    0     0     0 5483 2094  2  0 98  0  0
 4  0  65924 153568288  35632 797989440    0    0     0     0 5718 3613  2  0 98  0  0
 4  0  65924 153568288  35632 797989440    0    0     0   100 5825 2346  2  0 98  0  0
 4  0  65924 153568288  35632 797989440    0    0     0     0 6184 2651  2  0 98  0  0
 5  0  65924 153568304  35632 797989440    0    0     0     2 5836 3726  2  0 98  0  0
 5  0  65924 153567728  35632 797989440    0    0     0     0 7829 3168  2  0 98  0  0
 4  0  65924 153568592  35632 797989440    0    0     0   357 5782 2318  2  0 98  0  0
 8  0  65924 153569792  35632 797989440    0    0     0   229 24983 6650  8  0 92  0  0
 4  0  65924 153568832  35632 797989440    0    0     0   375 55785 13899 18  0 81  0  0
131  0  65924 153380624  35632 797989504    0    0     0     3 63287 13597 21  1 78  0  0
 5  0  65924 153580208  35632 797989504    0    0     0    59 31192 2767 11  1 89  0  0
 5  0  65924 153577440  35632 797989504    0    0     0     0 5635 2416  2  0 98  0  0
 4  0  65924 153577408  35632 797989504    0    0     0    78 5840 2268  2  0 98  0  0
 4  0  65924 153577408  35632 797989504    0    0     0    18 5834 2226  2  0 98  0  0
 5  0  65924 153570608  35632 797989504    0    0     0     0 5901 2560  2  0 98  0  0
 4  0  65924 153569728  35632 797989504    0    0     0     2 5986 2445  2  0 98  0  0
 4  0  65924 153569792  35632 797989504    0    0     0     0 5531 2062  2  0 98  0  0
 4  0  65924 153569408  35632 797989504    0    0     0     0 7045 2914  2  0 98  0  0
 4  0  65924 153569264  35632 797989504    0    0     0  3537 6770 4290  2  0 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0  65924 153569296  35632 797989504    0    0     0     3 6044 2352  2  0 98  0  0
 5  0  65924 153569296  35632 797989504    0    0     0     0 5541 2089  2  0 98  0  0
 4  0  65924 153569312  35632 797989504    0    0     0     0 5486 1978  2  0 98  0  0
 4  0  65924 153569312  35632 797989504    0    0     0     0 5987 2385  2  0 98  0  0
 5  0  65924 153569472  35632 797989504    0    0     0   139 6550 2769  2  0 98  0  0
 4  0  65924 153568528  35632 797989504    0    0     0     3 5454 2024  2  0 98  0  0
 4  0  65924 153568576  35632 797989504    0    0     0     0 5707 2038  2  0 98  0  0
 6  0  65924 153569168  35632 797989504    0    0     0     0 8070 4787  2  0 98  0  0
 4  0  65924 153569632  35632 797989504    0    0     0    40 6284 2696  2  0 98  0  0
 4  0  65924 153568864  35632 797989504    0    0     0     0 19286 5246  6  0 94  0  0
 4  0  65924 153569008  35632 797989504    0    0     0   270 41781 10641 13  0 86  0  0
 4  0  65924 153570192  35632 797989504    0    0     0     0 58272 15151 19  0 81  0  0
 5  0  65924 153575488  35632 797989504    0    0     0    24 60022 9265 19  1 80  0  0
 4  0  65924 153574944  35632 797989504    0    0     0     0 5971 2641  2  0 98  0  0
 4  0  65924 153574944  35632 797989504    0    0     0     0 5912 2542  2  0 98  0  0
 4  0  65924 153576064  35632 797989504    0    0     0    70 6293 4220  2  0 98  0  0
 5  0  65924 153575136  35632 797989504    0    0     0   391 6567 3235  2  0 98  0  0
 4  0  65924 153575120  35632 797989504    0    0     0   462 7417 3423  2  0 98  0  0
 4  0  65924 153574656  35632 797989504    0    0     0    20 8646 3173  2  0 98  0  0
 5  0  65924 153574864  35632 797989568    0    0     0  3110 6586 3121  2  0 98  0  0
 4  0  65924 153583264  35632 797989568    0    0     0   109 5697 2668  2  0 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0  65924 153583264  35632 797989568    0    0     0    18 5464 2396  2  0 98  0  0
 5  0  65924 153583200  35632 797989568    0    0     0     0 5337 2306  2  0 98  0  0
 4  0  65924 153583344  35632 797989568    0    0     0   144 6038 2751  2  0 98  0  0
 4  0  65924 153583200  35632 797989568    0    0     0     0 6172 2845  2  0 98  0  0
14  0  65924 153539584  35632 797989568    0    0     0    91 15051 14048  2  0 98  0  0
 6  0  65924 153547392  35632 797989632    0    0     0   366 41540 35624  2  1 97  0  0
 7  0  65924 153546480  35632 797989760    0    0     0    77 40119 32148  2  1 97  0  0
 7  0  65924 153545872  35632 797989824    0    0     0    79 39093 33409  2  1 97  0  0
 9  0  65924 153545472  35632 797989888    0    0     0  1612 40434 35152  2  1 97  0  0
 6  0  65924 153550400  35632 797989824    0    0     0    71 38573 32406  2  1 97  0  0
 5  0  65924 153547792  35632 797989888    0    0     0  3559 77033 24921  4  1 96  0  0
 5  0  65924 153544032  35632 797989952    0    0     0   123 409577 34589 19  1 80  0  0
 8  0  65924 153563808  35632 797989824    0    0     0    72 324151 34293 15  1 84  0  0
 5  0  65924 153572416  35632 797989952    0    0     0   375 177954 32304 14  1 85  0  0
