video_id,stats.num_shots,stats.avg_shot_len_sec,stats.cuts_per_30s,stats.lighting.s_mean,stats.lighting.v_mean,stats.lighting.v_std,stats.movement_counts.static_shot,stats.movement_counts.pan_horizontal,stats.movement_counts.tilt_vertical,stats.movement_counts.dolly_in,stats.movement_counts.dolly_out,analysis.video_analysis.confidence_score,stats.editing_rhythm_guess,analysis.video_analysis.editing_rhythm,stats.lighting.quality,stats.lighting.condition,stats.lighting.color_temperature,analysis.video_analysis.color_tone,analysis.video_analysis.lighting_style,analysis.video_analysis.shot_types,analysis.video_analysis.camera_movements,analysis.video_analysis.composition_styles,analysis.video_analysis.overall_style,analysis.style_tags,label,label_str
7330025372689452318,1.0,81.133,0.0,0.303,0.437,0.226,0.0,1.0,0.0,0.0,0.0,0.3,slow,slow,medium_contrast,dim_low_light,warm_tone,warm_tone,medium_contrast,medium_shot,pan_horizontal,rule_of_thirds,documentary_style|narrative_style|warm_mood,medium_shot|medium_contrast|pan_horizontal|documentary_style|warm_tone|warm_mood|narrative_style|slow|rule_of_thirds,1,real
7330122656475319594,2.0,22.1,0.678,0.659,0.335,0.301,0.0,0.0,1.0,0.0,1.0,0.3,slow,slow,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,tilt_vertical,rule_of_thirds,documentary_style|narrative_style|warm_mood,tilt_vertical|medium_shot|documentary_style|warm_mood|warm_tone|high_contrast|narrative_style|slow|rule_of_thirds,0,fake
7330126708927925510,1.0,81.133,0.0,0.325,0.52,0.268,0.0,0.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,overcast_neutral,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,medium_shot|static_shot|slow|rule_of_thirds|warm_tone|high_contrast|documentary_style|narrative_style|warm_mood,1,real
7330155396033826094,10.0,10.121,2.638,0.278,0.432,0.191,5.0,1.0,3.0,1.0,0.0,0.3,slow,slow,medium_contrast,dim_low_light,warm_tone,warm_tone,medium_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|medium_contrast|documentary_style|warm_mood|warm_tone|narrative_style|slow|rule_of_thirds,0,fake
7330290001063775521,1.0,27.867,0.0,0.275,0.241,0.341,0.0,0.0,0.0,0.0,0.0,0.5,slow,slow,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,medium_shot|static_shot|slow|rule_of_thirds|warm_tone|high_contrast|documentary_style|narrative_style|warm_mood,1,real
7330299162799426859,1.0,13.41,0.0,0.143,0.618,0.251,0.0,0.0,1.0,0.0,0.0,0.3,slow,slow,high_contrast,overcast_neutral,cool_tone,cool_tone,high_contrast,medium_shot,tilt_vertical,rule_of_thirds,documentary_style|narrative_style,tilt_vertical|cool_tone|medium_shot|documentary_style|high_contrast|narrative_style|slow|rule_of_thirds,0,fake
7330416738628046086,5.0,24.179,0.992,0.362,0.146,0.136,0.0,0.0,2.0,2.0,1.0,0.3,slow,slow,medium_contrast,dim_low_light,cool_tone,cool_tone,medium_contrast,medium_shot,tilt_vertical,rule_of_thirds,documentary_style|narrative_style,tilt_vertical|cool_tone|medium_shot|medium_contrast|documentary_style|narrative_style|slow|rule_of_thirds,1,real
7330430540274994478,2.0,26.784,0.56,0.734,0.084,0.203,2.0,0.0,0.0,0.0,0.0,0.3,slow,slow,medium_contrast,dim_low_light,warm_tone,warm_tone,medium_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|medium_contrast|documentary_style|warm_mood|warm_tone|narrative_style|slow|rule_of_thirds,0,fake
7330432178167287083,4.0,15.619,1.439,0.912,0.062,0.183,3.0,0.0,1.0,0.0,0.0,0.3,slow,slow,medium_contrast,dim_low_light,warm_tone,warm_tone,medium_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|medium_contrast|documentary_style|warm_mood|warm_tone|narrative_style|slow|rule_of_thirds,0,fake
7330470610885266721,1.0,11.514,0.0,0.549,0.759,0.09,1.0,0.0,0.0,0.0,0.0,0.3,slow,slow,soft_low_contrast,bright_sunny,cool_tone,cool_tone,soft_low_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style,cool_tone|static_shot|medium_shot|documentary_style|soft_low_contrast|narrative_style|slow|rule_of_thirds,0,fake
7330475147570187550,1.0,13.7,0.0,0.601,0.142,0.224,0.0,1.0,0.0,0.0,0.0,0.3,slow,slow,medium_contrast,dim_low_light,warm_tone,warm_tone,medium_contrast,medium_shot,pan_horizontal,rule_of_thirds,documentary_style|narrative_style|warm_mood,medium_shot|medium_contrast|pan_horizontal|documentary_style|warm_tone|warm_mood|narrative_style|slow|rule_of_thirds,0,fake
7330660246534409518,2.0,12.95,1.157,0.171,0.617,0.207,0.0,0.0,0.0,0.0,0.0,0.3,slow,slow,medium_contrast,overcast_neutral,cool_tone,cool_tone,medium_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style,medium_shot|static_shot|slow|rule_of_thirds|cool_tone|medium_contrast|documentary_style|narrative_style,0,fake
7330744138335391018,4.0,9.56,2.347,0.351,0.395,0.289,2.0,1.0,0.0,0.0,1.0,0.3,slow,slow,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|documentary_style|warm_mood|warm_tone|high_contrast|narrative_style|slow|rule_of_thirds,1,real
7330750367686233374,8.0,6.125,4.266,0.23,0.328,0.26,3.0,0.0,2.0,2.0,1.0,0.3,moderate,moderate,high_contrast,dim_low_light,cool_tone,cool_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style,cool_tone|static_shot|medium_shot|documentary_style|high_contrast|narrative_style|rule_of_thirds|moderate,1,real
7330753098408840494,1.0,87.433,0.0,0.283,0.634,0.324,1.0,0.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,overcast_neutral,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|documentary_style|warm_mood|warm_tone|high_contrast|narrative_style|slow|rule_of_thirds,1,real
7330755502629981482,1.0,11.567,0.0,0.481,0.527,0.301,0.0,0.0,1.0,0.0,0.0,0.3,slow,slow,high_contrast,overcast_neutral,cool_tone,cool_tone,high_contrast,medium_shot,tilt_vertical,rule_of_thirds,documentary_style|narrative_style,tilt_vertical|cool_tone|medium_shot|documentary_style|high_contrast|narrative_style|slow|rule_of_thirds,0,fake
7331025608975060267,1.0,60.307,0.0,0.213,0.506,0.235,0.0,0.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,overcast_neutral,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,medium_shot|static_shot|slow|rule_of_thirds|warm_tone|high_contrast|documentary_style|narrative_style|warm_mood,1,real
7331053452157668651,1.0,16.1,0.0,0.406,0.388,0.394,0.0,0.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,medium_shot|static_shot|slow|rule_of_thirds|warm_tone|high_contrast|documentary_style|narrative_style|warm_mood,0,fake
7331114510108871982,6.0,2.417,10.127,0.077,0.135,0.227,5.0,0.0,0.0,0.0,0.0,0.3,very_fast,very_fast,medium_contrast,dim_low_light,warm_tone,warm_tone,medium_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|very_fast|medium_shot|medium_contrast|documentary_style|warm_tone|warm_mood|narrative_style|rule_of_thirds,0,fake
7331168877818285354,1.0,42.233,0.0,0.129,0.326,0.39,1.0,0.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|documentary_style|warm_mood|warm_tone|high_contrast|narrative_style|slow|rule_of_thirds,1,real
7331236261669276974,1.0,125.708,0.0,0.137,0.275,0.28,0.0,0.0,0.0,0.0,1.0,0.3,slow,slow,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,dolly_out,rule_of_thirds,documentary_style|narrative_style|warm_mood,medium_shot|documentary_style|warm_mood|warm_tone|high_contrast|narrative_style|slow|dolly_out|rule_of_thirds,0,fake
7331320330339831083,2.0,44.95,0.334,0.225,0.321,0.309,1.0,0.0,1.0,0.0,0.0,0.3,slow,slow,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|documentary_style|warm_mood|warm_tone|high_contrast|narrative_style|slow|rule_of_thirds,0,fake
7331324961799343390,11.0,5.454,4.972,0.473,0.575,0.283,6.0,3.0,1.0,0.0,1.0,0.3,moderate,moderate,high_contrast,overcast_neutral,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|documentary_style|warm_mood|warm_tone|high_contrast|narrative_style|rule_of_thirds|moderate,0,fake
7331430393725439238,1.0,81.179,0.0,0.308,0.47,0.232,0.0,0.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,overcast_neutral,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,medium_shot|static_shot|slow|rule_of_thirds|warm_tone|high_contrast|documentary_style|narrative_style|warm_mood,1,real
7331437887474404641,1.0,66.966,0.0,0.088,0.258,0.34,1.0,0.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|documentary_style|warm_mood|warm_tone|high_contrast|narrative_style|slow|rule_of_thirds,1,real
7331529118451780910,1.0,87.2,0.0,0.186,0.354,0.355,0.0,0.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,medium_shot|static_shot|slow|rule_of_thirds|warm_tone|high_contrast|documentary_style|narrative_style|warm_mood,1,real
7331634502877515054,1.0,66.083,0.0,0.094,0.156,0.255,1.0,0.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|documentary_style|warm_mood|warm_tone|high_contrast|narrative_style|slow|rule_of_thirds,0,fake
7331785434059509035,1.0,80.2,0.0,0.153,0.136,0.255,0.0,0.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,medium_shot|static_shot|slow|rule_of_thirds|warm_tone|high_contrast|documentary_style|narrative_style|warm_mood,1,real
7331788056099310891,4.0,33.842,0.664,0.604,0.322,0.249,4.0,0.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|documentary_style|warm_mood|warm_tone|high_contrast|narrative_style|slow|rule_of_thirds,1,real
7331838883505786154,5.0,3.927,6.09,0.233,0.485,0.267,0.0,0.0,2.0,1.0,2.0,0.3,fast,fast,high_contrast,overcast_neutral,warm_tone,warm_tone,high_contrast,medium_shot,tilt_vertical,rule_of_thirds,documentary_style|narrative_style|warm_mood,tilt_vertical|fast|medium_shot|documentary_style|warm_mood|warm_tone|high_contrast|narrative_style|rule_of_thirds,1,real
7332010768528952581,1.0,81.137,0.0,0.324,0.176,0.271,1.0,0.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|documentary_style|warm_mood|warm_tone|high_contrast|narrative_style|slow|rule_of_thirds,1,real
7332118201855216939,2.0,29.95,0.501,0.122,0.627,0.426,2.0,0.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,overcast_neutral,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|documentary_style|warm_mood|warm_tone|high_contrast|narrative_style|slow|rule_of_thirds,1,real
7332154258269408517,3.0,7.684,2.595,0.241,0.511,0.344,0.0,1.0,0.0,2.0,0.0,0.3,slow,slow,high_contrast,overcast_neutral,warm_tone,warm_tone,high_contrast,medium_shot,dolly_in,rule_of_thirds,documentary_style|narrative_style|warm_mood,medium_shot|dolly_in|documentary_style|warm_mood|warm_tone|high_contrast|narrative_style|slow|rule_of_thirds,0,fake
7332243040460934442,2.0,29.908,0.501,0.297,0.349,0.332,1.0,0.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|documentary_style|warm_mood|warm_tone|high_contrast|narrative_style|slow|rule_of_thirds,1,real
7332393503843962144,1.0,5.033,0.0,0.408,0.637,0.241,1.0,0.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,overcast_neutral,cool_tone,cool_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style,cool_tone|static_shot|medium_shot|documentary_style|high_contrast|narrative_style|slow|rule_of_thirds,0,fake
7332478368769674504,1.0,135.267,0.0,0.17,0.143,0.273,1.0,0.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|documentary_style|warm_mood|warm_tone|high_contrast|narrative_style|slow|rule_of_thirds,1,real
7332509992098090273,1.0,7.035,0.0,0.367,0.242,0.318,1.0,0.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|documentary_style|warm_mood|warm_tone|high_contrast|narrative_style|slow|rule_of_thirds,0,fake
7332654720839896363,3.0,11.96,1.668,0.17,0.223,0.084,0.0,0.0,0.0,2.0,1.0,0.3,slow,slow,soft_low_contrast,dim_low_light,warm_tone,warm_tone,soft_low_contrast,medium_shot,dolly_in,rule_of_thirds,documentary_style|narrative_style|warm_mood,medium_shot|dolly_in|documentary_style|warm_mood|warm_tone|soft_low_contrast|narrative_style|slow|rule_of_thirds,1,real
7332751454328982814,1.0,52.12,0.0,0.095,0.095,0.174,1.0,0.0,0.0,0.0,0.0,0.3,slow,slow,medium_contrast,dim_low_light,warm_tone,warm_tone,medium_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|medium_contrast|documentary_style|warm_mood|warm_tone|narrative_style|slow|rule_of_thirds,0,fake
7332799881490205958,24.0,2.465,11.513,0.492,0.361,0.198,2.0,7.0,0.0,2.0,12.0,0.3,very_fast,very_fast,medium_contrast,dim_low_light,warm_tone,warm_tone,medium_contrast,medium_shot,dolly_out,rule_of_thirds,documentary_style|narrative_style|warm_mood,very_fast|medium_shot|medium_contrast|documentary_style|warm_tone|warm_mood|narrative_style|dolly_out|rule_of_thirds,0,fake
7332807588196879621,4.0,27.294,0.824,0.506,0.368,0.293,4.0,0.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|documentary_style|warm_mood|warm_tone|high_contrast|narrative_style|slow|rule_of_thirds,1,real
7332856394414132512,3.0,19.965,1.001,0.268,0.515,0.278,1.0,1.0,0.0,1.0,0.0,0.3,slow,slow,high_contrast,overcast_neutral,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|documentary_style|warm_mood|warm_tone|high_contrast|narrative_style|slow|rule_of_thirds,1,real
7333047296642256170,3.0,19.988,0.999,0.272,0.519,0.261,1.0,0.0,0.0,2.0,0.0,0.3,slow,slow,high_contrast,overcast_neutral,warm_tone,warm_tone,high_contrast,medium_shot,dolly_in,rule_of_thirds,documentary_style|narrative_style|warm_mood,medium_shot|dolly_in|documentary_style|warm_mood|warm_tone|high_contrast|narrative_style|slow|rule_of_thirds,1,real
7333081032591281438,1.0,123.768,0.0,0.142,0.142,0.253,1.0,0.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,medium_shot|static_shot|slow|rule_of_thirds|warm_tone|high_contrast|documentary_style|narrative_style|warm_mood,0,fake
7333298339972287790,1.0,57.19,0.0,0.324,0.532,0.279,0.0,1.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,overcast_neutral,warm_tone,warm_tone,high_contrast,medium_shot,pan_horizontal,rule_of_thirds,documentary_style|narrative_style|warm_mood,medium_shot|documentary_style|pan_horizontal|warm_mood|warm_tone|high_contrast|narrative_style|slow|rule_of_thirds,1,real
7333300358845926702,4.0,26.026,0.864,0.157,0.567,0.254,4.0,0.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,overcast_neutral,cool_tone,cool_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style,medium_shot|static_shot|slow|rule_of_thirds|cool_tone|high_contrast|documentary_style|narrative_style,1,real
7333361365278657793,1.0,88.337,0.0,0.582,0.219,0.244,1.0,0.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|documentary_style|warm_mood|warm_tone|high_contrast|narrative_style|slow|rule_of_thirds,0,fake
7333366881849593119,2.0,25.509,0.588,0.209,0.642,0.287,1.0,0.0,0.0,1.0,0.0,0.3,slow,slow,high_contrast,overcast_neutral,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|documentary_style|warm_mood|warm_tone|high_contrast|narrative_style|slow|rule_of_thirds,1,real
7333390990729923882,1.0,125.857,0.0,0.048,0.245,0.378,0.0,0.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,medium_shot|static_shot|slow|rule_of_thirds|warm_tone|high_contrast|documentary_style|narrative_style|warm_mood,1,real
7333470416993881387,14.0,7.549,3.671,0.291,0.389,0.262,3.0,5.0,3.0,2.0,1.0,0.3,moderate,moderate,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,pan_horizontal,rule_of_thirds,documentary_style|narrative_style|warm_mood,medium_shot|documentary_style|pan_horizontal|warm_mood|warm_tone|high_contrast|narrative_style|rule_of_thirds|moderate,1,real
7333633195046456622,10.0,4.154,6.453,0.357,0.308,0.253,0.0,5.0,5.0,0.0,0.0,0.3,fast,fast,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,pan_horizontal,rule_of_thirds,documentary_style|narrative_style|warm_mood,fast|medium_shot|documentary_style|pan_horizontal|warm_mood|warm_tone|high_contrast|narrative_style|rule_of_thirds,1,real
7333635381662879019,48.0,1.854,15.569,0.286,0.316,0.244,5.0,17.0,15.0,8.0,3.0,0.3,very_fast,very_fast,high_contrast,dim_low_light,cool_tone,cool_tone,high_contrast,medium_shot,pan_horizontal,rule_of_thirds,documentary_style|narrative_style,cool_tone|very_fast|medium_shot|pan_horizontal|documentary_style|high_contrast|narrative_style|rule_of_thirds,1,real
7333645245663431967,4.0,14.423,1.557,0.445,0.041,0.061,0.0,1.0,0.0,2.0,1.0,0.3,slow,slow,soft_low_contrast,dim_low_light,warm_tone,warm_tone,soft_low_contrast,medium_shot,dolly_in,rule_of_thirds,documentary_style|narrative_style|warm_mood,medium_shot|dolly_in|documentary_style|warm_mood|warm_tone|soft_low_contrast|narrative_style|slow|rule_of_thirds,1,real
7333663991891332395,30.0,3.14,9.164,0.246,0.335,0.34,7.0,13.0,4.0,3.0,2.0,0.3,very_fast,very_fast,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,pan_horizontal,rule_of_thirds,documentary_style|narrative_style|warm_mood,very_fast|medium_shot|pan_horizontal|documentary_style|warm_tone|warm_mood|high_contrast|narrative_style|rule_of_thirds,0,fake
7333686808426859818,16.0,3.986,6.988,0.27,0.252,0.223,3.0,3.0,1.0,5.0,4.0,0.3,fast,fast,medium_contrast,dim_low_light,warm_tone,warm_tone,medium_contrast,medium_shot,dolly_in,rule_of_thirds,documentary_style|narrative_style|warm_mood,fast|medium_shot|dolly_in|medium_contrast|documentary_style|warm_tone|warm_mood|narrative_style|rule_of_thirds,1,real
7333714038498774318,1.0,102.837,0.0,0.076,0.286,0.375,0.0,0.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,medium_shot|static_shot|slow|rule_of_thirds|warm_tone|high_contrast|documentary_style|narrative_style|warm_mood,0,fake
7333802049433308459,16.0,3.986,6.988,0.269,0.25,0.223,3.0,3.0,2.0,5.0,3.0,0.3,fast,fast,medium_contrast,dim_low_light,warm_tone,warm_tone,medium_contrast,medium_shot,dolly_in,rule_of_thirds,documentary_style|narrative_style|warm_mood,fast|medium_shot|dolly_in|medium_contrast|documentary_style|warm_tone|warm_mood|narrative_style|rule_of_thirds,1,real
7333850646103428394,10.0,4.154,6.453,0.383,0.321,0.267,1.0,3.0,5.0,0.0,0.0,0.3,fast,fast,high_contrast,dim_low_light,cool_tone,cool_tone,high_contrast,medium_shot,tilt_vertical,rule_of_thirds,documentary_style|narrative_style,tilt_vertical|cool_tone|fast|medium_shot|documentary_style|high_contrast|narrative_style|rule_of_thirds,1,real
7333874238199319815,26.0,3.366,8.473,0.157,0.637,0.255,8.0,9.0,4.0,4.0,1.0,0.3,very_fast,very_fast,high_contrast,overcast_neutral,warm_tone,warm_tone,high_contrast,medium_shot,pan_horizontal,rule_of_thirds,documentary_style|narrative_style|warm_mood,very_fast|medium_shot|pan_horizontal|documentary_style|warm_tone|warm_mood|high_contrast|narrative_style|rule_of_thirds,1,real
7334352766665510177,1.0,19.966,0.0,0.137,0.145,0.297,0.0,0.0,0.0,0.0,0.0,0.8,slow,slow,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,negative_space,warm_mood|solemn_mood,medium_shot|static_shot|slow|negative_space|warm_tone|high_contrast|warm_mood|solemn_mood,0,fake
7334437011710840106,11.0,2.66,10.139,0.187,0.258,0.239,3.0,5.0,1.0,2.0,0.0,0.3,very_fast,very_fast,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,pan_horizontal,rule_of_thirds,documentary_style|narrative_style|warm_mood,very_fast|medium_shot|pan_horizontal|documentary_style|warm_tone|warm_mood|high_contrast|narrative_style|rule_of_thirds,1,real
7334459726081559850,1.0,52.12,0.0,0.095,0.095,0.174,1.0,0.0,0.0,0.0,0.0,0.3,slow,slow,medium_contrast,dim_low_light,warm_tone,warm_tone,medium_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|medium_contrast|documentary_style|warm_mood|warm_tone|narrative_style|slow|rule_of_thirds,0,fake
7334722211221163307,2.0,16.483,0.909,0.182,0.216,0.313,1.0,0.0,0.0,0.0,1.0,0.3,slow,slow,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|documentary_style|warm_mood|warm_tone|high_contrast|narrative_style|slow|rule_of_thirds,0,fake
7334761416894844202,32.0,3.447,8.352,0.445,0.423,0.276,11.0,10.0,8.0,2.0,1.0,0.3,very_fast,very_fast,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|very_fast|medium_shot|documentary_style|warm_mood|warm_tone|high_contrast|narrative_style|rule_of_thirds,0,fake
7335066807658630433,9.0,6.893,3.852,0.402,0.617,0.175,2.0,1.0,1.0,2.0,2.0,0.3,moderate,moderate,medium_contrast,overcast_neutral,cool_tone,cool_tone,medium_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style,cool_tone|static_shot|medium_shot|medium_contrast|documentary_style|narrative_style|rule_of_thirds|moderate,0,fake
7335108541226798378,1.0,30.467,0.0,0.255,0.156,0.24,1.0,0.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|documentary_style|warm_mood|warm_tone|high_contrast|narrative_style|slow|rule_of_thirds,1,real
7335121443799256350,4.0,18.233,1.232,0.251,0.284,0.209,1.0,3.0,0.0,0.0,0.0,0.3,slow,slow,medium_contrast,dim_low_light,warm_tone,warm_tone,medium_contrast,medium_shot,pan_horizontal,rule_of_thirds,documentary_style|narrative_style|warm_mood,medium_shot|medium_contrast|pan_horizontal|documentary_style|warm_tone|warm_mood|narrative_style|slow|rule_of_thirds,1,real
7335239763273895214,2.0,19.683,0.761,0.444,0.213,0.289,1.0,1.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|documentary_style|warm_mood|warm_tone|high_contrast|narrative_style|slow|rule_of_thirds,1,real
7335270497548061995,1.0,31.331,0.0,0.823,0.322,0.161,0.0,1.0,0.0,0.0,0.0,0.3,slow,slow,medium_contrast,dim_low_light,cool_tone,cool_tone,medium_contrast,medium_shot,pan_horizontal,rule_of_thirds,documentary_style|narrative_style,cool_tone|medium_shot|medium_contrast|pan_horizontal|documentary_style|narrative_style|slow|rule_of_thirds,1,real
7335524989367520544,6.0,11.194,2.228,0.313,0.36,0.24,2.0,0.0,4.0,0.0,0.0,0.3,slow,slow,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,tilt_vertical,rule_of_thirds,documentary_style|narrative_style|warm_mood,tilt_vertical|medium_shot|documentary_style|warm_mood|warm_tone|high_contrast|narrative_style|slow|rule_of_thirds,1,real
7335550549389036842,1.0,30.766,0.0,0.289,0.297,0.333,1.0,0.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,medium_shot|static_shot|slow|rule_of_thirds|warm_tone|high_contrast|documentary_style|narrative_style|warm_mood,1,real
