procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  0 1030464 166092064  30308 772598592    0    0     0     0 12449 6458  3  0 97  0  0
 6  0 1030464 166092352  30308 772598592    0    0     0   103 18684 4589  3  0 97  0  0
 6  0 1030464 166092512  30308 772598592    0    0     0     3 23806 5098  4  0 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  0 1030464 166102608  30308 772598592    0    0     0   100 12584 5800  3  0 97  0  0
 7  0 1030464 166103392  30308 772598592    0    0     0   534 20706 8047  6  0 94  0  0
133  0 1030464 166106320  30308 772598592    0    0     0    65 71629 18811 22  0 78  0  0
133  0 1030464 165980832  30308 772598592    0    0     0    14 85199 17368 28  1 71  0  0
 6  0 1030464 166110048  30308 772598592    0    0     0  1006 45473 5091 14  1 85  0  0
 6  0 1030464 166141664  30308 772598656    0    0     0     0 13477 7460  4  0 96  0  0
 6  0 1030464 166140560  30308 772598656    0    0     0   180 10625 4035  3  0 97  0  0
 6  0 1030464 166141120  30308 772598656    0    0     0     0 11023 4245  3  0 97  0  0
 6  0 1030464 166141040  30308 772598656    0    0     0     0 12053 4513  4  0 96  0  0
 6  0 1030464 166141184  30308 772598656    0    0     0   146 11601 4852  3  0 97  0  0
 6  0 1030464 166140880  30308 772598656    0    0     0     0 11669 5092  3  0 97  0  0
 6  0 1030464 166141200  30308 772598656    0    0     0   108 11970 4554  4  0 96  0  0
 6  0 1030464 166140816  30308 772599168    0    0     0     0 12237 4516  3  0 97  0  0
 6  0 1030464 166141152  30308 772598656    0    0     0     9 14194 5050  4  0 96  0  0
 6  0 1030464 166144960  30308 772598656    0    0     0     3 15117 6330  3  0 96  0  0
 6  0 1030464 165713264  30308 772681280    0    0     0     0 12356 4918  3  0 97  0  0
 6  0 1030464 166142576  30308 772598656    0    0     0 347937 17320 7077  3  0 96  0  0
 6  0 1030464 166142944  30308 772598656    0    0     0     0 11354 5817  3  0 97  0  0
 7  0 1030464 166142944  30308 772598656    0    0     0     0 12119 6324  3  0 97  0  0
 7  0 1030464 166143200  30308 772598720    0    0     0   266 39206 12735 12  0 88  0  0
 6  0 1030464 166143120  30308 772598720    0    0     0     0 79629 21600 25  1 74  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0 1030464 166144672  30308 772598720    0    0     0    16 99724 15157 32  2 66  0  0
 6  0 1030464 166143712  30308 772598720    0    0     0     0 11385 5042  3  0 97  0  0
 6  0 1030464 166142816  30308 772598720    0    0     0     0 13643 5773  4  0 96  0  0
 6  0 1030464 166141392  30308 772598720    0    0     0    11 11464 4834  3  0 97  0  0
 9  0 1030464 166141056  30308 772598720    0    0     0     3 11457 5349  3  0 97  0  0
 6  0 1030464 166141152  30308 772598720    0    0     0     0 12115 5606  4  0 96  0  0
 6  0 1030464 166141136  30308 772598720    0    0     0    80 11169 6199  3  0 97  0  0
 6  0 1030464 166140912  30308 772598720    0    0     0     7 12249 5246  4  0 96  0  0
 6  0 1030464 166140064  30308 772598720    0    0     0     3 11847 5598  3  0 97  0  0
 7  0 1030464 166140144  30308 772598720    0    0     0     0 11049 4726  3  0 97  0  0
 6  0 1030464 166139920  30308 772598720    0    0     0     0 12221 5686  4  0 96  0  0
 6  0 1030464 166139888  30308 772598720    0    0     0  3771 11211 4738  3  0 97  0  0
 6  0 1030464 166138976  30308 772598720    0    0     0    23 11404 5220  3  0 97  0  0
 6  0 1030464 166137008  30308 772598720    0    0     0  3172 13768 7202  4  0 96  0  0
 6  0 1030464 166137248  30308 772598784    0    0     0    22 11093 4823  3  0 97  0  0
 6  0 1030464 166137616  30308 772598784    0    0     0    71 45651 13479 14  0 85  0  0
260  0 1030464 166137376  30308 772598784    0    0     0     5 93361 21549 25  1 74  0  0
 6  0 1030464 166137920  30308 772598784    0    0     0   124 110154 13378 32  2 66  0  0
 6  0 1030464 166136752  30308 772598784    0    0     0     0 26795 5200  4  0 96  0  0
 7  0 1030464 166137824  30308 772598784    0    0     0    12 10822 5368  3  0 97  0  0
 6  0 1030464 166137712  30308 772598784    0    0     0    52 12291 5977  3  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0 1030464 166136768  30308 772598784    0    0     0     3 35943 5030  4  0 96  0  0
 6  0 1030464 166136960  30308 772598784    0    0     0  2001 15269 4493  3  0 96  0  0
 6  0 1030464 166138304  30308 772598784    0    0     0    21 14217 6001  3  0 97  0  0
 6  0 1030464 166139200  30308 772598784    0    0     0     0 12939 5437  4  0 96  0  0
 6  0 1030464 166139488  30308 772598784    0    0     0   125 10980 4985  3  0 97  0  0
 7  0 1030464 166139488  30308 772598784    0    0     0     3 10512 4092  3  0 97  0  0
 7  0 1030464 166139520  30308 772598784    0    0     0  1538 11803 4566  4  0 96  0  0
 6  0 1030464 166139312  30308 772598784    0    0     0    18 12268 6642  3  0 97  0  0
133  0 1030464 166139296  30308 772598784    0    0     0     0 12382 5258  4  0 96  0  0
 9  0 1030464 166114432  30308 772598848    0    0     0   240 30932 22899  4  1 96  0  0
 6  0 1030464 166114192  30308 772598912    0    0     0    78 18795 19623  3  0 96  0  0
 7  0 1030464 166113968  30308 772598912    0    0     0     0 20961 18192  4  0 95  0  0
 8  0 1030464 166110672  30308 772598912    0    0     0   168 17613 15983  3  0 96  0  0
134  0 1030464 166111632  30308 772598912    0    0     0  1602 19677 19409  4  0 96  0  0
134  0 1030464 166112624  30308 772598912    0    0     0     0 70915 22470 22  1 78  0  0
 7  0 1030464 166112736  30308 772598912    0    0     0     0 75719 19762 24  0 75  0  0
 7  0 1030464 166114576  30308 772598912    0    0     0    90 55630 6321 18  1 81  0  0
11  0 1030464 166113248  30308 772598912    0    0     0   131 11533 4714  3  0 97  0  0
 6  0 1030464 166125472  30308 772598912    0    0     0     0 13695 6324  4  0 96  0  0
 6  0 1030464 166129808  30308 772598912    0    0     0     0 15986 6172  3  0 96  0  0
 7  0 1030464 166129408  30308 772598848    0    0     0   605 12275 4725  4  0 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0 1030464 166130304  30308 772598848    0    0     0   689 11277 4242  3  0 97  0  0
 8  0 1030464 166130320  30308 772598848    0    0     0   433 13603 4779  4  0 96  0  0
 6  0 1030464 165925056  30308 772598848    0    0     0    18 12249 5029  4  0 96  0  0
 7  0 1030464 166129840  30308 772598848    0    0     0 347766 14827 5298  3  0 97  0  0
 6  0 1030464 166128608  30308 772598848    0    0     0    18 11063 4177  3  0 97  0  0
 6  0 1030464 166144016  30308 772598848    0    0     0     0 12890 6210  4  0 96  0  0
 6  0 1030464 166143040  30308 772598848    0    0     0   135 12316 5261  3  0 97  0  0
 7  0 1030464 166127904  30308 772598848    0    0     0     3 12623 6219  4  0 96  0  0
 6  0 1030464 166127920  30308 772598848    0    0     0     0 11377 5029  3  0 97  0  0
 6  0 1030464 166127664  30308 772598912    0    0     0    16 10676 4122  3  0 97  0  0
 6  0 1030464 166127392  30308 772598912    0    0     0     9 12363 4960  4  0 96  0  0
 7  0 1030464 166138944  30308 772598912    0    0     0     3 13345 5114  4  0 96  0  0
133  0 1030464 166138304  30308 772598912    0    0     0     0 79651 18541 22  1 77  0  0
133  0 1030464 166135968  30308 772598912    0    0     0   100 84490 18429 24  0 76  0  0
 6  0 1030464 166132432  30308 772598912    0    0     0    16 68343 7992 22  2 77  0  0
 6  0 1030464 166133056  30308 772598912    0    0     0     0 11390 4277  3  0 97  0  0
91  0 1030464 166113136  30308 772598912    0    0     0   198 11829 4974  3  0 97  0  0
 6  0 1030464 166113280  30308 772598912    0    0     0  3472 12393 4540  4  0 96  0  0
 6  0 1030464 166112096  30308 772598912    0    0     0     0 11666 5601  3  0 97  0  0
 6  0 1030464 166112192  30308 772598912    0    0     0     0 12075 4654  4  0 96  0  0
 7  0 1030464 166112240  30308 772598912    0    0     0     0 12229 5070  3  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0 1030464 166112320  30308 772598912    0    0     0    11 11257 4319  3  0 97  0  0
 6  0 1030464 166112544  30308 772598912    0    0     0     3 13427 6771  4  0 96  0  0
 6  0 1030464 166112432  30308 772598912    0    0     0   120 11063 4941  3  0 97  0  0
 6  0 1030464 166112848  30308 772598912    0    0     0     0 12020 4496  4  0 96  0  0
 7  0 1030464 166112640  30308 772598912    0    0     0     7 11080 4263  3  0 97  0  0
 6  0 1030464 166112624  30308 772598912    0    0     0     3 23637 5330  3  0 97  0  0
 6  0 1030464 166112768  30308 772598912    0    0     0     0 12372 4847  4  0 96  0  0
 6  0 1030464 166112848  30308 772598976    0    0     0   110 11793 6727  3  0 97  0  0
 7  0 1030464 166112192  30308 772598976    0    0     0   281 12287 4691  4  0 96  0  0
133  0 1030464 166112160  30308 772598976    0    0     0   207 67345 17513 22  0 78  0  0
133  0 1030464 165973392  30308 772598976    0    0     0  3085 92561 19799 30  1 69  0  0
 6  0 1030464 166113200  30308 772598976    0    0     0     3 60968 6353 19  2 79  0  0
 6  0 1030464 166111600  30308 772599488    0    0     0     0 14038 6052  4  0 96  0  0
 6  0 1030464 166112272  30308 772598976    0    0     0  2036 11713 4928  3  0 97  0  0
 6  0 1030464 166111344  30308 772598976    0    0     0     0 10987 4308  3  0 97  0  0
 6  0 1030464 166110608  30308 772598976    0    0     0     0 15010 5012  4  0 96  0  0
 6  0 1030464 166111088  30308 772598976    0    0     0   142 10768 4234  3  0 97  0  0
 7  0 1030464 166111136  30308 772599040    0    0     0    73 12589 7407  3  0 97  0  0
 6  0 1030464 166110720  30308 772599040    0    0     0   120 12303 4597  4  0 96  0  0
 6  0 1030464 166111344  30308 772599040    0    0     0     7 11273 4285  3  0 97  0  0
 7  0 1030464 166122688  30308 772599040    0    0     0     3 12748 4733  4  0 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0 1030464 166121024  30308 772599040    0    0     0     0 13629 6234  3  0 97  0  0
 7  0 1030464 166116288  30308 772599040    0    0     0   145 11364 5040  3  0 97  0  0
 6  0 1030464 166116880  30308 772599040    0    0     0    99 12546 4478  4  0 96  0  0
 6  0 1030464 166116688  30308 772599040    0    0     0   100 15542 4316  3  0 97  0  0
 6  0 1030464 166113984  30308 772599040    0    0     0     0 21730 5720  4  0 96  0  0
 7  0 1030464 166106080  30308 772599040    0    0     0    47 49772 14216 16  0 84  0  0
 9  0 1030464 166082912  30308 772599104    0    0     0   254 115679 46604 31  1 67  0  0
 8  0 1030464 166083616  30308 772599104    0    0     0     3 77980 20565 21  2 77  0  0
 8  0 1030464 166082880  30308 772599104    0    0     0  1538 21019 20382  4  0 96  0  0
 8  0 1030464 166080080  30308 772599104    0    0     0  1773 18607 17730  3  0 96  0  0
 8  0 1030464 166081024  30308 772599104    0    0     0     3 17067 14123  3  0 96  0  0
 7  0 1030464 165386080  30308 772946752    0    0     0 90178 16844 9690  3  0 96  0  0
 6  0 1030464 166083136  30308 772599104    0    0     0 257622 14632 6754  3  0 97  0  0
 6  0 1030464 166083152  30308 772599168    0    0     0    88 13420 6792  4  0 96  0  0
 6  0 1030464 166092496  30308 772599168    0    0     0     3 12787 5497  3  0 97  0  0
 7  0 1030464 166093744  30308 772599168    0    0     0     0 17878 5205  4  0 96  0  0
 6  0 1030464 166096880  30308 772599168    0    0     0     0 16924 7072  4  0 96  0  0
 7  0 1030464 166096640  30308 772599168    0    0     0  1195 12066 6109  3  0 97  0  0
 6  0 1030464 166097104  30308 772599168    0    0     0    23 13404 5178  4  0 96  0  0
 7  0 1030464 166098112  30308 772599168    0    0     0   303 12015 5288  3  0 97  0  0
 6  0 1030464 166098080  30308 772599168    0    0     0     0 11141 5021  3  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0 1030464 166098144  30308 772599168    0    0     0     0 17505 5664  4  0 96  0  0
133  0 1030464 166096976  30308 772599168    0    0     0     0 48441 13536 15  0 84  0  0
 6  0 1030464 166097920  30308 772599168    0    0     0     0 91316 17719 23  0 76  0  0
 6  0 1030464 166098240  30308 772599168    0    0     0   139 104097 16815 34  2 64  0  0
 6  0 1030464 166098704  30308 772599168    0    0     0    19 17391 5362  5  0 95  0  0
 6  0 1030464 166098752  30308 772599168    0    0     0     0 16297 5377  3  0 97  0  0
 6  0 1030464 166098800  30308 772599168    0    0     0     0 11288 4686  3  0 97  0  0
 7  0 1030464 166099040  30308 772599168    0    0     0     9 14187 5770  4  0 96  0  0
 6  0 1030464 166107136  30308 772599232    0    0     0  2123 14475 8255  4  0 96  0  0
 8  0 1030464 166105648  30308 772599232    0    0     0     0 12761 5295  4  0 96  0  0
 6  0 1030464 166107008  30308 772599232    0    0     0    78 18476 6741  4  0 96  0  0
 6  0 1030464 166107056  30308 772599232    0    0     0     0 15413 5068  3  0 97  0  0
 6  0 1030464 166106640  30308 772599232    0    0     0   115 22994 4704  4  0 96  0  0
 6  0 1030464 166106256  30308 772599232    0    0     0   115 22405 4552  3  0 97  0  0
 6  0 1030464 166107392  30308 772599232    0    0     0     0 22551 4654  4  0 96  0  0
 6  0 1030464 166101712  30308 772599232    0    0     0     0 34792 37266  3  0 97  0  0
 7  0 1030464 166102400  30308 772599296    0    0     0     0 8291 3697  2  0 98  0  0
 6  0 1030464 166367936  30308 772602880    0    0     0     0 11545 4658  2  0 98  0  0
 6  0 1030464 166031360  30308 772603008    0    0     0    94 14153 4438  3  0 97  0  0
 7  0 1030464 166030432  30308 772603008    0    0     0  5352 33374 5276  4  0 96  0  0
 6  0 1030464 166030592  30308 772603008    0    0     0     0 48651 11312 14  0 85  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0 1030464 166030368  30308 772603008    0    0     0     0 91260 19705 31  1 69  0  0
 6  0 1030464 166031520  30308 772603008    0    0     0    10 73813 7603 23  2 76  0  0
 6  0 1030464 166031040  30308 772603008    0    0     0    12 12019 4949  3  0 97  0  0
 6  0 1030464 166030032  30308 772603008    0    0     0   128 16186 4912  3  0 97  0  0
 6  0 1030464 166029216  30308 772603008    0    0     0     0 12880 7033  4  0 96  0  0
 8  0 1030464 166029872  30308 772603008    0    0     0   287 11285 4603  3  0 97  0  0
 6  0 1030464 166028864  30308 772603072    0    0     0    64 11860 4917  3  0 97  0  0
 6  0 1030464 166028944  30308 772603072    0    0     0  3197 13612 5102  4  0 96  0  0
 6  0 1030464 166028912  30308 772603072    0    0     0  2023 10917 4399  3  0 97  0  0
 6  0 1030464 166030016  30308 772603072    0    0     0    18 13394 6906  4  0 96  0  0
 6  0 1030464 166029968  30308 772603072    0    0     0     0 11638 4912  3  0 97  0  0
 7  0 1030464 166030464  30308 772603072    0    0     0   144 11508 4374  3  0 97  0  0
 6  0 1030464 166030352  30308 772603072    0    0     0     0 12866 4709  4  0 96  0  0
 6  0 1030464 166029440  30308 772603072    0    0     0     0 11494 4369  3  0 97  0  0
 6  0 1030464 166029296  30308 772603072    0    0     0   209 11377 5466  3  0 97  0  0
 6  0 1030464 166029056  30308 772603072    0    0     0     0 34291 9903 11  0 89  0  0
 6  0 1030464 166028736  30308 772603072    0    0     0     9 97738 22659 32  1 67  0  0
 6  0 1030464 166039408  30308 772603072    0    0     0     9 72786 10116 23  2 75  0  0
 6  0 1030464 166039856  30308 772603072    0    0     0     0 14227 5566  4  0 96  0  0
 6  0 1030464 165628288  30308 772664064    0    0     0     0 14295 5400  3  0 97  0  0
 6  0 1030464 166035040  30308 772603136    0    0     0 172292 14583 7097  3  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0 1030464 166034960  30308 772603136    0    0     0     0 12174 4609  4  0 96  0  0
 6  0 1030464 166034880  30308 772603136    0    0     0     2 11774 5041  3  0 97  0  0
 8  0 1030464 166032960  30308 772603136    0    0     0     0 13110 4835  4  0 96  0  0
 8  0 1030464 166004992  30308 772607296    0    0     0   418 28520 20962  4  1 96  0  0
 6  0 1030464 166005120  30308 772607296    0    0     0 175703 21454 19092  4  0 96  0  0
 8  0 1030464 166004048  30308 772607296    0    0     0     0 20407 18471  4  0 96  0  0
 7  0 1030464 166002272  30308 772607296    0    0     0     0 18329 17401  3  0 96  0  0
 7  0 1030464 166002624  30308 772607296    0    0     0     0 16986 16879  3  0 96  0  0
 6  0 1030464 166003824  30308 772607296    0    0     0  1571 19136 12404  4  0 96  0  0
 6  0 1030464 166001824  30308 772607808    0    0     0    19 12394 6063  3  0 97  0  0
 6  0 1030464 166001568  30308 772607360    0    0     0    89 12261 6268  3  0 97  0  0
133  0 1030464 166001888  30308 772607360    0    0     0     3 73128 18057 24  0 76  0  0
133  0 1030464 165861024  30308 772607296    0    0     0     0 81655 18507 27  1 73  0  0
 9  0 1030464 166015104  30308 772607296    0    0     0     0 48064 5627 13  1 85  0  0
 7  0 1030464 166019072  30308 772607360    0    0     0  4016 13373 6495  3  0 97  0  0
 6  0 1030464 166019984  30308 772607360    0    0     0   649 28491 5033  4  0 96  0  0
 6  0 1030464 166021248  30308 772607360    0    0     0   494 11949 6279  3  0 97  0  0
 9  0 1030464 166021264  30308 772607360    0    0     0    22 19780 4988  4  0 96  0  0
 6  0 1030464 166020384  30308 772607360    0    0     0     0 11062 4505  3  0 97  0  0
 6  0 1030464 166020416  30308 772607360    0    0     0   112 11341 5169  3  0 97  0  0
 6  0 1030464 166020480  30308 772607360    0    0     0     0 11939 4693  4  0 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0 1030464 166020048  30308 772607360    0    0     0   138 11613 5081  3  0 97  0  0
 6  0 1030464 166020096  30308 772607360    0    0     0     0 10591 4215  3  0 97  0  0
 6  0 1030464 166020256  30308 772607360    0    0     0     0 12366 4839  4  0 96  0  0
 7  0 1030464 166020416  30308 772607360    0    0     0     0 11169 5170  3  0 97  0  0
 6  0 1030464 166020384  30308 772607360    0    0     0    94 12771 5318  4  0 96  0  0
 6  0 1030464 166033024  30308 772607360    0    0     0     0 13390 4527  4  0 96  0  0
 7  0 1030464 166033056  30308 772607360    0    0     0     0 14870 5244  4  0 95  0  0
134  0 1030464 166027744  30308 772607360    0    0     0    89 77906 18906 26  1 74  0  0
134  0 1030464 165278784  30308 772607360    0    0     0     0 106652 18720 35  2 63  0  0
 8  0 1030464 166023968  30308 772607360    0    0     0   185 23511 4740  7  0 93  0  0
 7  0 1030464 166020160  30308 772607424    0    0     0   119 15534 6178  4  0 96  0  0
 8  0 1030464 166020928  30308 772607424    0    0     0     0 12183 6123  4  0 96  0  0
 7  0 1030464 166021344  30308 772607424    0    0     0    57 13989 7468  3  0 97  0  0
 7  0 1030464 166022400  30308 772607424    0    0     0     0 12393 5402  4  0 96  0  0
 6  0 1030464 166021664  30308 772607424    0    0     0     0 14409 5446  4  0 96  0  0
 7  0 1030464 166021424  30308 772607424    0    0     0   300 11971 4887  3  0 97  0  0
134  0 1030464 166021760  30308 772607424    0    0     0     0 11539 4970  3  0 97  0  0
 6  0 1030464 166020768  30308 772607424    0    0     0     0 11967 4961  4  0 96  0  0
 7  0 1030464 166018304  30308 772607488    0    0     0     0 11867 5876  3  0 97  0  0
 6  0 1030464 166019376  30308 772607488    0    0     0    14 12754 5178  4  0 96  0  0
 7  0 1030464 166019424  30308 772607488    0    0     0     0 12857 5478  3  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  0 1030464 166018272  30308 772607488    0    0     0  3360 10789 4738  3  0 97  0  0
 7  0 1030464 166018352  30308 772607488    0    0     0     0 13320 5223  4  0 96  0  0
 9  0 1030464 166019440  30308 772607488    0    0     0     0 11709 5780  3  0 97  0  0
 7  0 1030464 166019632  30308 772607488    0    0     0   305 51901 14983 16  0 83  0  0
 7  0 1030464 166018416  30308 772607488    0    0     0   231 83099 20021 26  0 74  0  0
 7  0 1030464 166018848  30308 772607488    0    0     0  3307 94387 14698 31  2 67  0  0
 7  0 1030464 166019920  30308 772607488    0    0     0     0 17200 4774  3  0 97  0  0
 9  0 1030464 166019440  30308 772607872    0    0     0 347766 17174 8423  3  0 97  0  0
 8  0 1030464 166019568  30308 772607488    0    0     0    18 12198 5048  4  0 96  0  0
 7  0 1030464 166018080  30308 772607488    0    0     0    21 11821 5118  3  0 97  0  0
 8  0 1030464 166019200  30308 772607488    0    0     0    15 11046 4754  3  0 97  0  0
 7  0 1030464 166055600  30308 772607488    0    0     0    63 13262 7410  4  0 96  0  0
 8  0 1030464 166051696  30308 772607488    0    0     0     0 11307 5672  3  0 97  0  0
134  0 1030464 166051072  30308 772607488    0    0     0    23 12298 5210  3  0 96  0  0
 7  0 1030464 166062656  30308 772607488    0    0     0     3 11949 5061  3  0 97  0  0
 6  0 1030464 166052320  30308 772607488    0    0     0   206 12558 6716  3  0 97  0  0
 7  0 1030464 166048416  30308 772607488    0    0     0   123 12067 5102  4  0 96  0  0
 7  0 1030464 166044528  30308 772607552    0    0     0     0 17202 6795  3  0 96  0  0
 6  0 1030464 166044336  30308 772607552    0    0     0    48 13492 4605  3  0 97  0  0
 6  0 1030464 166044032  30308 772607552    0    0     0     0 14059 5557  4  0 96  0  0
 7  0 1030464 166045072  30308 772607552    0    0     0     0 10766 4809  3  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0 1030464 166019888  30308 772607744    0    0     0   271 106761 39884 23  1 75  0  0
 9  0 1030464 166020144  30308 772607680    0    0     0     3 93227 28762 28  2 70  0  0
 8  0 1030464 166016832  30308 772607744    0    0     0  1712 20908 21025  4  0 96  0  0
 8  0 1030464 166015808  30308 772607744    0    0     0     0 17822 17363  3  0 96  0  0
 8  0 1030464 166008272  30308 772607744    0    0     0     0 17196 13690  4  0 96  0  0
 8  0 1030464 166016384  30308 772607744    0    0     0  2128 15113 9153  3  0 97  0  0
 8  0 1030464 166015440  30308 772607744    0    0     0     0 12594 6067  4  0 96  0  0
 8  0 1030464 166016576  30308 772607744    0    0     0   101 11182 4587  3  0 97  0  0
 7  0 1030464 166026480  30308 772607744    0    0     0    29 12911 5797  3  0 97  0  0
 8  0 1030464 166026896  30308 772607744    0    0     0     0 12609 4496  4  0 96  0  0
 9  0 1030464 166031328  30308 772607744    0    0     0     0 13273 6509  3  0 97  0  0
 8  0 1030464 166032064  30308 772607744    0    0     0  1496 11939 6918  3  0 97  0  0
 7  0 1030464 166033824  30308 772607744    0    0     0   588 13558 4954  4  0 96  0  0
 8  0 1030464 166033696  30308 772607744    0    0     0   747 11710 4678  3  0 97  0  0
134  0 1030464 166034144  30308 772607744    0    0     0   295 39632 12145 13  0 87  0  0
 7  0 1030464 166033440  30308 772607744    0    0     0     0 79681 18672 26  0 73  0  0
 6  0 1030464 166035744  30308 772607808    0    0     0   186 84471 13640 28  2 70  0  0
 6  0 1030464 166032336  30308 772607808    0    0     0    18 11117 4478  3  0 97  0  0
 7  0 1030464 166032672  30308 772607808    0    0     0     0 12728 5229  4  0 96  0  0
 7  0 1030464 166050768  30308 772607808    0    0     0    32 11398 5924  3  0 97  0  0
 6  0 1030464 166050560  30308 772607808    0    0     0     3 11262 4406  3  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0 1030464 166048976  30308 772607808    0    0     0   142 13197 5775  4  0 96  0  0
 6  0 1030464 166048976  30308 772607808    0    0     0    28 11155 4804  3  0 97  0  0
 6  0 1030464 166065552  30308 772607808    0    0     0     9 11415 4627  3  0 97  0  0
 8  0 1030464 166065600  30308 772607808    0    0     0     3 12236 4632  4  0 96  0  0
 6  0 1030464 166065536  30308 772607808    0    0     0   179 10928 4385  3  0 97  0  0
 7  0 1030464 166060656  30308 772607808    0    0     0     0 14462 6776  4  0 96  0  0
 7  0 1030464 166061264  30308 772607808    0    0     0   132 12006 4716  3  0 97  0  0
 6  0 1030464 166044864  30308 772607808    0    0     0     0 11788 4831  3  0 97  0  0
 7  0 1030464 166044784  30308 772607808    0    0     0     0 12279 4416  4  0 96  0  0
 8  0 1030464 166044832  30308 772607808    0    0     0   214 12318 4779  3  0 97  0  0
 7  0 1030464 166043968  30308 772607808    0    0     0     0 17716 5080  3  0 97  0  0
 6  0 1030464 166042400  30308 772607872    0    0     0  2028 24824 6889  4  0 96  0  0
 6  0 1030464 166041600  30308 772607872    0    0     0     0 70664 15959 18  0 81  0  0
 6  0 1030464 166041616  30308 772607872    0    0     0     0 55187 15371 18  0 82  0  0
260  0 1030464 165787920  30308 772607872    0    0     0     0 67912 15901 22  1 77  0  0
 6  0 1030464 165566768  30308 772733568    0    0     0    19 53712 8302 17  2 81  0  0
 7  0 1030464 166040528  30308 772608256    0    0     0 347873 18374 6442  4  0 96  0  0
 6  0 1030464 166039568  30308 772607872    0    0     0     3 12766 5031  3  0 96  0  0
 6  0 1030464 166040576  30308 772607872    0    0     0     0 19850 4560  4  0 96  0  0
 7  0 1030464 166039632  30308 772607872    0    0     0     0 12329 4830  3  0 96  0  0
 7  0 1030464 166039648  30308 772607872    0    0     0     0 11134 4333  3  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0 1030464 166038848  30308 772607936    0    0     0   209 13173 6215  4  0 96  0  0
 6  0 1030464 166038224  30308 772607936    0    0     0    28 11588 4592  3  0 97  0  0
 7  0 1030464 166038192  30308 772607936    0    0     0  3203 11431 4564  3  0 97  0  0
 7  0 1030464 166039152  30308 772607936    0    0     0     0 11743 4348  4  0 96  0  0
 7  0 1030464 166039424  30308 772607936    0    0     0     0 13058 4852  3  0 97  0  0
 6  0 1030464 166039184  30308 772607936    0    0     0     0 13662 5582  4  0 96  0  0
 6  0 1030464 166037984  30308 772607936    0    0     0     0 11252 4338  3  0 97  0  0
 7  0 1030464 166038992  30308 772607936    0    0     0     0 10540 4155  3  0 97  0  0
 6  0 1030464 166038976  30308 772607936    0    0     0    77 12748 5246  4  0 96  0  0
 6  0 1030464 166038464  30308 772607936    0    0     0     0 10927 4584  3  0 97  0  0
 6  0 1030464 166038784  30308 772607936    0    0     0    10 14767 5787  4  0 96  0  0
 6  0 1030464 166041824  30308 772607936    0    0     0  1610 14811 6218  3  0 97  0  0
133  0 1030464 166037824  30308 772607936    0    0     0    56 27376 10249  8  0 92  0  0
 7  0 1030464 166038944  30308 772607936    0    0     0   123 68832 17359 23  0 77  0  0
133  0 1030464 166038096  30308 772607936    0    0     0     3 51894 13635 17  0 83  0  0
 6  0 1030464 166039040  30308 772608000    0    0     0     0 81578 13175 27  2 71  0  0
 6  0 1030464 166038912  30308 772608000    0    0     0     0 11263 4908  3  0 97  0  0
